elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes
18001,11834.656,514.477,219.527,734.012,1296842
18060,11790.828,516.039,219.527,735.551,1311332
18120,11863.297,518.086,219.527,737.613,1328306
18180,11913.312,519.953,219.527,739.488,1346430
18240,11932.094,521.777,219.527,741.328,1366371
18300,12002.234,524.160,219.527,743.691,1397973
18360,11979.766,525.973,219.527,745.504,1413682
18420,12003.156,527.773,219.527,747.312,1430564
18480,12028.766,529.562,219.527,749.090,1448320
18540,12053.156,531.664,219.527,751.180,1466766
18600,12012.328,533.414,219.527,752.953,1485419
18660,11945.438,535.078,219.527,754.617,1504854
18720,11954.406,537.102,219.527,756.652,1519574
18780,12032.094,539.148,219.527,758.684,1549819
18840,12073.266,541.266,219.527,760.793,1572888
18900,12097.453,543.211,219.527,762.727,1590713
18960,12012.906,545.047,219.527,764.578,1607158
19020,11987.766,546.770,219.527,766.297,1625420
19080,12050.453,548.910,219.527,768.426,1643659
19140,12079.203,550.688,219.527,770.215,1662956
19200,12120.484,552.586,219.527,772.125,1688969
19260,12194.516,554.520,219.527,774.055,1698353
19320,12179.312,556.566,219.527,776.113,1730139
19380,12227.188,558.645,219.527,778.137,1752909
19440,12292.656,560.570,219.527,780.082,1771884
19500,12350.031,562.332,219.527,781.859,1789617
19560,12384.469,564.082,219.527,783.637,1806246
19620,12448.688,566.051,219.527,785.551,1823956
19680,12489.672,568.035,219.527,787.547,1843391
19740,12525.641,570.195,219.527,789.695,1878443
19800,12532.328,571.672,219.527,791.211,1881364
19860,12626.625,573.871,219.527,793.414,1912713
19920,12560.859,575.871,219.527,795.402,1931343
19980,12609.188,577.676,219.527,797.203,1950617
20040,12694.703,579.570,219.527,799.070,1969477
20100,12757.906,581.352,219.527,800.887,1987785
20160,12795.844,583.230,219.527,802.777,2012487
20220,12799.062,585.625,219.527,805.141,2038776
20280,12820.391,587.359,219.527,806.875,2057659
20340,12906.781,589.293,219.527,808.832,2076657
20400,12954.766,591.121,219.527,810.660,2095172
20460,13046.250,592.914,219.527,812.430,2111548
20520,13024.594,594.676,219.527,814.199,2129442
20580,13067.078,596.641,219.527,816.188,2156329
20640,13147.438,598.789,219.527,818.324,2184021
20700,13170.891,600.605,219.527,820.156,2201662
20760,13050.672,602.547,219.527,822.055,2217233
20820,13102.672,604.109,219.527,823.621,2235127
20880,12883.625,606.031,219.527,825.461,2253987
20940,12909.672,607.984,221.527,829.512,2272456
21000,12904.109,609.887,221.527,831.418,2296422
21060,12875.469,612.086,221.527,833.605,2324114
21120,12976.172,613.918,221.527,835.457,2342974
21180,12889.969,615.715,221.527,837.246,2361420
21240,12741.938,617.344,221.527,838.855,2380418
21300,12811.688,619.340,221.527,840.859,2397622
21360,12890.016,621.551,221.527,843.062,2429868
21420,12922.000,623.160,221.527,844.711,2439919
21480,12919.719,625.242,221.527,846.754,2467519
21540,12937.422,627.133,221.527,848.652,2485827
