elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes,phys_footprint_mb,phys_footprint_peak_mb,reclaimable_mb,compressed_mb,conj_snapshots_total,conj_current_epoch,conj_ceiling,conj_durable_watermark,durable_watermark_lag,claims,claim_lag_p50,claim_lag_p99,claim_lag_max,ret_epochs_claim_only,ret_epochs_durability_only,ret_epochs_both,ret_epochs_neither,ret_refs_claim_only,ret_refs_durability_only,ret_refs_both,ret_refs_neither,ret_stamped_bytes,ret_epochs_unslotted,ret_refs_open_epoch,ret_stamped_bytes_open_epoch,indexed_refs,considered_total,dropped_total,matched_nothing_total,absent_total,bytes_freed_total,removed_refs_observed_total,removed_bytes_observed_total,stamped_bytes_total,clean_mb
2460,2483.484,3.328,32.637,35.973,31064,1346.502,1394.627,1139.094,7.531,534,90,90,88,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,142,3124,1142,86000,86000,0,0,1875706,87000,1897706,1919706,6.453
2520,2555.703,3.398,32.637,36.035,27874,1419.065,1419.065,1139.094,7.531,547,92,92,90,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,267,5874,1267,89000,89000,0,0,1941706,89000,1941706,1963706,6.453
2580,2634.609,3.516,32.637,36.164,31218,1497.987,1497.987,1139.094,7.531,559,94,94,92,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,419,9218,1419,91000,91000,0,0,1985706,91000,1985706,2007706,6.453
2640,2720.453,3.391,32.637,36.027,35398,1491.815,1514.409,1231.109,7.531,573,96,96,94,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,608,13376,1609,93000,93000,0,0,2029706,93000,2029706,2051706,6.453
2700,2808.094,3.285,32.637,35.922,41096,1579.253,1579.253,1231.109,7.531,586,98,98,96,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,868,19096,1868,95000,95000,0,0,2073706,95000,2073706,2095706,6.453
2760,1891.547,3.227,32.637,35.863,39974,1838.518,1838.518,120.219,71.391,598,101,101,99,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,48,1056,1048,97000,97000,0,0,2117706,98000,2139706,2161706,6.453
2820,1990.031,3.414,32.637,36.051,31438,1935.425,1935.425,120.219,70.641,611,103,103,101,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,429,9438,1429,100000,100000,0,0,2183706,100000,2183706,2205706,6.453
2880,2123.094,3.266,32.637,35.902,39886,1753.722,2025.893,374.672,10.406,624,105,105,103,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,813,17886,1813,102000,102000,0,0,2227706,102000,2227706,2249706,6.453
2940,2077.094,3.477,32.637,36.113,26114,1920.331,2025.893,172.156,19.797,637,108,108,106,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,187,4114,1187,105000,105000,0,0,2293706,105000,2293706,2315706,6.453
3000,2155.766,3.055,32.637,35.691,34298,2021.800,2025.893,158.797,29.828,650,110,110,108,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,559,12298,1559,107000,107000,0,0,2337706,107000,2337706,2359706,6.453
3060,2191.266,3.766,37.516,41.281,49654,2123.440,2123.440,132.938,70.062,663,112,112,109,3,1,0,0,0,0,2,0,0,0,2000,0,0,44000,0,257,5654,2257,108000,108000,0,0,2359706,108000,2359706,2403706,6.453
3120,2240.578,4.625,46.516,51.141,59950,1961.566,2141.456,302.344,28.062,676,113,113,110,3,1,0,0,0,0,2,0,0,0,2000,0,0,44000,0,725,15950,2725,109000,109000,0,0,2381706,109000,2381706,2425706,6.453
3180,2315.406,3.641,64.762,68.402,51634,2036.097,2141.456,302.344,27.891,689,115,115,113,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,737,16214,1737,111000,111000,0,0,2425706,112000,2447706,2469706,6.453
3240,2424.188,3.316,64.762,68.070,21736,2145.128,2145.128,302.344,27.672,702,117,117,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,988,21736,988,115000,115000,0,0,2513706,115000,2513706,2513706,6.453
3300,2543.344,3.242,64.762,68.004,28138,2066.316,2228.316,499.578,27.344,715,120,120,118,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,279,6138,1279,117000,117000,0,0,2557706,117000,2557706,2579706,6.453
3360,2643.688,3.367,64.762,68.129,32846,2166.472,2228.316,499.578,26.969,728,122,122,120,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,493,10846,1493,119000,119000,0,0,2601706,119000,2601706,2623706,6.453
3420,2584.906,3.320,64.762,68.078,39776,2304.347,2304.347,317.172,40.984,741,124,124,122,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,808,17776,1808,121000,121000,0,0,2645706,121000,2645706,2667706,6.453
3480,2707.891,3.402,64.762,68.164,28930,2422.957,2422.957,317.172,36.719,754,127,127,125,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,145,3190,1145,123000,123000,0,0,2689706,124000,2711706,2733706,6.453
3540,2589.531,3.254,64.762,68.016,33748,2568.191,2568.191,134.438,117.641,767,129,129,127,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,534,11748,1534,126000,126000,0,0,2755706,126000,2755706,2777706,6.453
3600,2571.578,4.090,64.762,68.859,49698,2397.785,2688.738,212.234,42.500,780,131,131,128,3,1,0,0,0,0,2,0,0,0,2000,0,0,44000,0,259,5698,2259,127000,127000,0,0,2777706,127000,2777706,2821706,6.453
3660,2636.391,4.555,64.762,69.316,43824,2459.925,2688.738,212.234,39.172,793,132,132,130,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,766,16852,1766,128000,128000,0,0,2799706,129000,2821706,2843706,6.453
