elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes
21600,7556.250,645.219,238.691,883.883,1681862
21660,7562.734,646.988,238.691,885.664,1697364
21720,7580.078,649.160,238.691,887.840,1715511
21780,7594.453,650.938,238.691,889.609,1732462
21840,7589.125,652.746,238.691,891.453,1753093
21900,7593.812,655.137,238.691,893.848,1785063
21960,7608.562,656.945,238.691,895.629,1800289
22020,7605.062,658.926,238.691,897.613,1818666
22080,7615.250,660.910,238.691,899.578,1836422
22140,7623.109,662.566,238.691,901.258,1855075
22200,7627.703,664.590,238.691,903.266,1872463
22260,7637.047,666.590,238.691,905.281,1897786
22320,7635.625,668.691,238.691,907.387,1920970
22380,7643.188,670.527,238.691,909.238,1939485
22440,7641.734,672.492,238.691,911.184,1958184
22500,7657.328,674.105,254.691,928.801,1975986
22560,7649.531,676.102,254.691,930.785,1991097
22620,7687.625,678.062,254.691,932.781,2017800
22680,7696.422,680.059,254.691,934.754,2027506
22740,7689.062,681.852,254.691,936.547,2052047
22800,7693.797,684.082,254.691,938.750,2079486
22860,7675.250,686.082,266.691,952.762,2095425
22920,7751.328,687.766,278.691,966.441,2114239
22980,7776.703,689.688,278.691,968.371,2132409
23040,7790.172,691.777,282.691,974.473,2150763
23100,7795.078,693.355,286.691,980.059,2170175
23160,7798.031,695.691,286.691,982.391,2200949
23220,7825.875,697.680,286.691,984.355,2219050
23280,7825.219,699.273,286.691,985.953,2236829
23340,7901.781,701.305,286.691,987.977,2254999
23400,7899.047,703.102,286.691,989.785,2273468
23460,7913.859,705.379,286.691,992.070,2305392
23521,7928.844,707.008,286.691,993.711,2315627
23580,7929.797,709.195,286.691,995.867,2341318
23640,7921.859,711.047,286.691,997.711,2359764
23700,7930.656,713.047,286.691,999.742,2377428
23760,7930.250,714.629,286.691,1001.348,2397024
23820,7921.688,716.895,286.691,1003.602,2426763
23880,7941.625,718.773,286.691,1005.438,2444289
23940,7946.203,720.633,286.691,1007.312,2463540
24000,7946.922,722.391,286.691,1009.082,2481802
24060,7937.469,724.172,286.691,1010.828,2498040
24120,7948.469,726.043,286.691,1012.773,2517268
24180,7944.875,728.359,286.691,1015.043,2549698
24240,7948.297,729.918,286.691,1016.625,2557357
24300,7945.359,732.195,286.691,1018.844,2585785
24360,7969.688,734.039,286.691,1020.730,2601264
24420,7948.453,735.719,286.691,1022.402,2619112
24480,7611.594,737.785,286.691,1024.500,2647586
24540,7517.594,739.621,286.691,1026.328,2668999
24600,6414.906,741.398,286.691,1028.113,2686709
24660,6434.062,743.129,286.691,1029.793,2703315
24720,6444.453,744.977,286.691,1031.660,2720749
24780,6469.531,747.078,286.691,1033.758,2754513
24840,6468.188,748.789,286.691,1035.508,2768451
24900,4928.109,750.625,286.691,1037.336,2791750
24961,4196.484,752.312,286.723,1039.012,2808862
25020,3513.344,754.285,286.738,1041.035,2840947
25080,3464.688,756.098,286.738,1042.824,2858657
25140,3390.312,757.898,286.770,1044.645,2876068
