elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50,topgun_or_prune_stamped_refs_total_a,topgun_or_prune_stamped_refs_total_b,topgun_or_prune_stamped_bytes_total_a,topgun_or_prune_stamped_bytes_total_b,topgun_or_prune_drained_refs_total_a,topgun_or_prune_drained_refs_total_b,topgun_or_prune_restored_refs_total_a,topgun_or_prune_restored_refs_total_b,topgun_or_prune_rebuild_cleared_refs_total_a,topgun_or_prune_rebuild_cleared_refs_total_b,topgun_or_prune_epochs_entered_total_a,topgun_or_prune_epochs_entered_total_b,topgun_or_prune_epochs_exited_total_a,topgun_or_prune_epochs_exited_total_b,topgun_or_prune_indexed_refs_a,topgun_or_prune_indexed_refs_b,o0_tear_class
3360,106540,34000,34000,0,0,0,0,0,731706,34,106506,34,108,108,213,1611,2,0,1063,108,108,108,106,106,14,1,34000,34,34,34,6,213,6,213,34000,34,34000,34,731706,34,2329148,0,106000,106000,2315706,2315706,105000,105000,0,0,0,0,107,107,105,105,1614,1616,TORN-PERSISTENT
3370,106920,34000,34000,0,0,0,0,0,731706,34,106886,34,108,108,213,1991,2,0,1063,108,108,108,106,106,24,1,34000,34,34,34,6,213,6,213,34000,34,34000,34,731706,34,2337508,0,106000,106000,2315706,2315706,105000,105000,0,0,0,0,107,107,105,105,1993,1994,TORN-PERSISTENT
3380,107116,34000,34000,0,0,0,0,0,731706,34,107082,34,109,109,215,1188,2,0,1041,109,109,109,107,107,8,1,34000,34,34,34,7,215,7,215,34000,34,34000,34,731706,34,2341842,0,107000,107000,2337706,2337706,106000,106000,0,0,0,0,108,108,106,106,1191,1191,CONSISTENT
3390,107402,34000,34000,0,0,0,0,0,731706,34,107368,34,109,109,216,475,1,1000,469,109,109,109,108,108,18,1,34000,34,34,34,7,216,7,216,34000,34,34000,34,731706,34,2348156,0,107000,107000,2337706,2337706,107000,107000,0,0,0,0,108,108,107,107,475,475,CONSISTENT
3400,107661,34000,34000,0,0,0,0,0,731706,34,107627,34,109,109,216,734,1,1000,469,109,109,109,108,108,28,1,34000,34,34,34,7,216,7,216,34000,34,34000,34,731706,34,2353854,0,107000,107000,2337706,2337706,107000,107000,0,0,0,0,108,108,107,107,734,734,CONSISTENT
3410,108040,34000,34000,0,0,0,0,0,731706,34,108006,34,110,110,217,1113,2,0,1012,110,110,110,108,108,2,1,34000,34,34,34,7,217,7,217,34000,34,34000,34,731706,34,2362192,0,108000,108000,2359706,2359706,107000,107000,0,0,0,0,109,109,107,107,1113,1113,CONSISTENT
3420,108420,34000,34000,0,0,0,0,0,731706,34,108386,34,110,110,217,1493,2,0,1012,110,110,110,108,108,12,1,34000,34,34,34,7,217,7,217,34000,34,34000,34,731706,34,2370552,0,108000,108000,2359706,2359706,107000,107000,0,0,0,0,109,109,107,107,1496,1497,TORN-PERSISTENT
3430,108766,34000,34000,0,0,0,0,0,731706,34,108732,34,110,110,217,1839,2,0,1012,110,110,110,108,108,22,1,34000,34,34,34,7,217,7,217,34000,34,34000,34,731706,34,2378164,0,108000,108000,2359706,2359706,107000,107000,0,0,0,0,109,109,107,107,1840,1840,CONSISTENT
3440,108962,34000,34000,0,0,0,0,0,731706,34,108928,34,111,111,219,1036,2,0,1027,111,111,111,109,109,0,1,34000,34,34,34,7,219,7,219,34000,34,34000,34,731706,34,2382520,0,109000,109000,2381706,2381706,108000,108000,0,0,0,0,110,110,108,108,1038,1038,CONSISTENT
3450,109347,34000,34000,0,0,0,0,0,731706,34,109313,34,111,111,219,1421,2,0,1027,111,111,111,109,109,10,1,34000,34,34,34,7,219,7,219,34000,34,34000,34,731706,34,2390968,0,109000,109000,2381706,2381706,108000,108000,0,0,0,0,110,110,108,108,1424,1424,CONSISTENT
3460,109656,34000,34000,0,0,0,0,0,731706,34,109622,34,111,111,220,731,1,1000,725,111,111,111,110,110,20,1,34000,34,34,34,7,220,7,220,34000,34,34000,34,731706,34,2397788,0,109000,109000,2381706,2381706,109000,109000,0,0,0,0,110,110,109,109,731,731,CONSISTENT
3470,109882,34000,34000,0,0,0,0,0,731706,34,109848,34,111,111,220,957,1,1000,725,111,111,111,110,110,28,1,34000,34,34,34,7,220,7,220,34000,34,34000,34,731706,34,2402760,0,109000,109000,2381706,2381706,109000,109000,0,0,0,0,110,110,109,109,960,960,CONSISTENT
3480,110263,34000,34000,0,0,0,0,0,731706,34,110229,34,112,112,221,1338,2,0,1033,112,112,112,110,110,8,1,34000,34,34,34,7,221,7,221,34000,34,34000,34,731706,34,2411142,0,110000,110000,2403706,2403706,109000,109000,0,0,0,0,111,111,109,109,1341,1343,TORN-PERSISTENT
3490,110638,34000,34000,0,0,0,0,0,731706,34,110604,34,112,112,221,1713,2,0,1033,112,112,112,110,110,18,1,34000,34,34,34,7,221,7,221,34000,34,34000,34,731706,34,2419392,0,110000,110000,2403706,2403706,109000,109000,0,0,0,0,111,111,109,109,1718,1718,CONSISTENT
3501,110842,34000,34000,0,0,0,0,0,731706,34,110808,34,112,112,222,918,1,1000,827,112,112,112,111,111,28,1,34000,34,34,34,7,222,7,222,34000,34,34000,34,731706,34,2423902,0,110000,110000,2403706,2403706,110000,110000,0,0,0,0,111,111,110,110,921,921,CONSISTENT
3510,111190,34000,34000,0,0,0,0,0,731706,34,111156,34,113,113,223,1266,2,0,1045,113,113,113,111,111,4,1,34000,34,34,34,7,223,7,223,34000,34,34000,34,731706,34,2431580,0,111000,111000,2425706,2425706,110000,110000,0,0,0,0,112,112,110,110,1269,1269,CONSISTENT
3520,111571,34000,34000,0,0,0,0,0,731706,34,111537,34,113,113,223,1647,2,0,1045,113,113,113,111,111,16,1,34000,34,34,34,7,223,7,223,34000,34,34000,34,731706,34,2439940,0,111000,111000,2425706,2425706,110000,110000,0,0,0,0,112,112,110,110,1651,1651,CONSISTENT
3530,111767,34000,34000,0,0,0,0,0,731706,34,111733,34,113,113,224,844,1,1000,775,113,113,113,112,112,26,1,34000,34,34,34,7,224,7,224,34000,34,34000,34,731706,34,2444274,0,111000,111000,2425706,2425706,111000,111000,0,0,0,0,112,112,111,111,845,846,TORN-PERSISTENT
3540,112118,34000,34000,0,0,0,0,0,731706,34,112084,34,114,114,225,1195,2,0,1055,114,114,114,112,112,2,1,34000,34,34,34,7,225,7,225,34000,34,34000,34,731706,34,2451996,0,112000,112000,2447706,2447706,111000,111000,0,0,0,0,113,113,111,111,1196,1196,CONSISTENT
3550,112499,34000,34000,0,0,0,0,0,731706,34,112465,34,114,114,225,1576,2,0,1055,114,114,114,112,112,12,1,34000,34,34,34,7,225,7,225,34000,34,34000,34,731706,34,2460378,0,112000,112000,2447706,2447706,111000,111000,0,0,0,0,113,113,111,111,1578,1578,CONSISTENT
3560,112695,34000,34000,0,0,0,0,0,731706,34,112661,34,114,114,226,773,1,1000,705,114,114,114,113,113,24,1,34000,34,34,34,7,226,7,226,34000,34,34000,34,731706,34,2464712,0,112000,112000,2447706,2447706,112000,112000,0,0,0,0,113,113,112,112,773,773,CONSISTENT
3570,113073,34000,34000,0,0,0,0,0,731706,34,113039,34,115,115,227,1151,2,0,1061,115,115,115,113,113,0,1,34000,34,34,34,7,227,7,227,34000,34,34000,34,731706,34,2473028,0,113000,113000,2469706,2469706,112000,112000,0,0,0,0,114,114,112,112,1154,1155,TORN-PERSISTENT
3580,113420,34000,34000,0,0,0,0,0,731706,34,113386,34,115,115,227,1498,2,0,1061,115,115,115,113,113,10,1,34000,34,34,34,7,227,7,227,34000,34,34000,34,731706,34,2480662,0,113000,113000,2469706,2469706,112000,112000,0,0,0,0,114,114,112,112,1501,1501,CONSISTENT
3590,113618,34000,34000,0,0,0,0,0,731706,34,113584,34,115,115,228,697,1,1000,646,115,115,115,114,114,20,1,34000,34,34,34,7,228,7,228,34000,34,34000,34,731706,34,2485062,0,113000,113000,2469706,2469706,113000,113000,0,0,0,0,114,114,113,113,698,698,CONSISTENT
3600,113989,34000,34000,0,0,0,0,0,731706,34,113955,34,116,116,229,1068,2,0,1006,116,116,116,114,114,0,1,34000,34,34,34,7,229,7,229,34000,34,34000,34,731706,34,2493202,0,114000,114000,2491706,2491706,113000,113000,0,0,0,0,115,115,113,113,1068,1068,CONSISTENT
