elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes
14400,7240.891,406.699,213.613,620.305,400026
14460,7253.625,408.785,213.613,622.398,397565
14520,7254.172,410.941,213.613,624.527,398761
14580,7254.703,412.930,213.613,626.547,399589
14640,7255.328,415.145,213.613,628.762,417368
14700,7255.844,417.020,213.613,630.633,401130
14760,7256.422,419.086,213.613,632.699,412055
14820,7257.016,421.406,213.613,634.992,426913
14880,7257.578,423.426,213.613,637.035,425280
14940,7258.125,425.547,213.613,639.148,428684
15000,7258.656,427.414,213.613,641.055,429535
15060,7261.250,429.441,213.613,643.035,429788
15120,7259.828,431.457,213.613,645.070,430409
15180,7260.391,433.457,213.613,647.051,432341
15240,7260.953,435.582,213.613,649.191,435699
15300,7261.547,437.543,213.613,651.156,437355
15360,7262.031,439.375,213.613,653.004,436780
15420,7262.625,441.602,213.613,655.203,438965
15480,7263.172,443.574,213.613,657.164,440874
15540,7267.719,445.742,213.613,659.352,442737
15600,7264.234,447.699,213.613,661.320,443795
15660,7264.781,449.770,213.613,663.379,443542
15720,7265.328,452.043,213.613,665.664,466036
15780,7266.031,453.918,213.613,667.520,449131
15840,7266.688,456.105,213.613,669.707,477513
15900,7267.141,457.781,213.613,671.410,459044
15960,7267.906,460.023,213.613,673.656,476501
16020,7268.469,462.109,213.613,675.742,484229
16080,7269.062,464.090,213.613,677.707,486644
16140,7269.781,466.246,213.613,679.852,490094
16200,7270.312,468.199,213.613,681.824,493084
16260,7270.844,470.066,213.613,683.668,494602
16320,7271.547,471.926,213.613,685.527,498121
16380,7272.078,474.102,213.613,687.711,502123
16440,7272.641,476.105,213.613,689.715,505504
16500,7275.438,478.145,213.613,691.770,509253
16560,7275.969,479.938,213.613,693.547,510495
16620,7276.578,482.102,213.613,695.699,514980
16680,7277.219,484.109,213.613,697.746,532207
16740,7277.938,486.246,213.613,699.875,545823
16800,7278.406,488.422,213.613,702.039,552769
16860,7278.906,490.289,213.613,703.891,554954
16920,7279.594,492.281,213.613,705.855,560704
16980,7280.203,494.258,213.613,707.871,566638
17041,7282.906,496.227,213.613,709.832,572388
17100,7310.438,498.105,213.613,711.723,577747
17160,7317.047,500.090,213.613,713.695,582025
17220,7313.000,502.141,213.613,715.758,588235
17280,7314.406,504.027,213.613,717.633,606060
17340,7314.969,505.996,213.613,719.598,601552
17400,7316.922,508.102,213.613,721.730,630693
17460,7317.859,510.113,213.613,723.723,635730
17520,7331.547,512.070,213.613,725.715,644378
17580,7333.156,514.055,213.613,727.664,652129
17640,7352.844,516.109,213.613,729.727,659811
17700,7353.453,517.957,213.613,731.559,669057
17760,7354.562,519.754,213.613,733.383,674669
17820,7355.359,522.031,213.613,735.605,683432
17880,7355.875,523.859,213.613,737.473,692471
17940,7394.312,526.008,213.613,739.605,701671
