elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160350,
240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168330,
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176436,
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181707,
270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188910,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196785,
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204765,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209280,
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215139,
321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222678,
330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226878,
340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235173,
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243573,
360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249348,
370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257643,
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262494,
390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269760,
400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277866,
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285888,
420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290739,
430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299013,
440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306119,
450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311201,
460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319429,
470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327921,
480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335973,
490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340439,
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347809,
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353749,
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362065,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370557,
540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376167,
550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383933,
560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392381,
570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398893,
580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405141,
590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413523,
600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421113,
610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423159,
620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431431,
630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439417,
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444037,
650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452221,
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456159,
670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464013,
680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472241,
690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480051,
700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484231,
710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491271,
720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499345,
730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507243,
740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511665,
750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519739,
761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523897,
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531289,
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539319,
790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547657,
800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551815,
810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559933,
820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567347,
830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573353,
840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579733,
850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587939,
860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596013,
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599533,
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607563,
890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615681,
900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621841,
910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627935,
920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632841,
930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640563,
940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649231,
950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657415,
960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665247,
970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671033,
980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679591,
990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683463,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692175,
1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700425,
1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705089,
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713427,
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721567,
1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729179,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734151,
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742511,
1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751179,
1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756371,
1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765105,
1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768999,
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777953,
1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786841,
1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791835,
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800943,
1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809787,
1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814055,
1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821799,
1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830665,
1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837353,
1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843513,
1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852225,
1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860101,
1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864743,
1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873477,
1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881815,
1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886743,
1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895389,
1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903991,
1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908457,
1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916201,
1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920931,
1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929115,
1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937409,
1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945967,
1360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949531,
1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958287,
1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966581,
1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971377,
1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979935,
1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987437,
1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991661,
1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999669,
1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007963,
1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016103,
1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021119,
1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028863,
1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037135,
1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041535,
1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049697,
1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051897,
1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060433,
1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068023,
1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076713,
1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082081,
1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091013,
1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099967,
1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105335,
1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114003,
1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121681,
1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128787,
1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134573,
1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139281,
1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147795,
1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156375,
1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163305,
1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168519,
1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177121,
1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185833,
1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190343,
1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199011,
1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206975,
1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211991,
1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220681,
1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229393,
1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234035,
1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242637,
1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250425,
1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257201,
1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264153,
