elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes,phys_footprint_mb,phys_footprint_peak_mb,reclaimable_mb,compressed_mb,conj_snapshots_total,conj_current_epoch,conj_ceiling,conj_durable_watermark,durable_watermark_lag,claims,claim_lag_p50,claim_lag_p99,claim_lag_max,ret_epochs_claim_only,ret_epochs_durability_only,ret_epochs_both,ret_epochs_neither,ret_refs_claim_only,ret_refs_durability_only,ret_refs_both,ret_refs_neither,ret_stamped_bytes,ret_epochs_unslotted,ret_refs_open_epoch,ret_stamped_bytes_open_epoch,indexed_refs,considered_total,dropped_total,matched_nothing_total,absent_total,bytes_freed_total,removed_refs_observed_total,removed_bytes_observed_total,stamped_bytes_total,clean_mb
11160,6955.578,3.500,125.027,128.520,25093,5905.883,6640.820,1064.812,16.859,2416,407,407,405,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,91,2093,1091,404000,404000,0,0,9129354,404000,9129354,9152354,6.453
11220,6956.141,3.309,125.027,128.340,30452,5950.867,6640.820,1020.172,16.625,2429,409,409,407,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,324,7452,1324,406000,406000,0,0,9175354,406000,9175354,9198354,6.453
11280,6988.016,3.281,125.027,128.316,35397,5996.133,6640.820,1006.672,16.516,2442,411,411,409,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,539,12397,1539,408000,408000,0,0,9221354,408000,9221354,9244354,6.453
11340,6869.688,3.422,125.027,128.449,39836,6050.680,6640.820,835.391,18.109,2455,413,413,411,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,732,16836,1732,410000,410000,0,0,9267354,410000,9267354,9290354,6.453
11400,6899.844,3.266,125.027,128.293,21896,6090.430,6640.820,823.141,18.000,2468,415,415,414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,952,21896,952,413000,413000,0,0,9336354,413000,9336354,9336354,6.453
11460,6746.547,3.219,125.027,128.246,43493,6320.867,6640.820,454.562,30.609,2481,418,418,416,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,123,2829,1123,414000,414000,0,0,9359354,415000,9382354,9405354,6.453
11520,6808.062,3.445,125.027,128.473,33718,6420.133,6640.820,417.859,31.656,2493,420,420,418,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,466,10718,1466,417000,417000,0,0,9428354,417000,9428354,9451354,6.453
11580,6870.109,3.355,125.027,128.375,26703,6537.836,6640.820,307.234,53.375,2506,422,422,421,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,805,18515,805,419000,419000,0,0,9474354,420000,9497354,9497354,6.453
11640,6837.031,3.414,125.027,128.441,26289,6583.961,6640.820,297.859,46.516,2519,425,425,423,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,143,3289,1143,422000,422000,0,0,9543354,422000,9543354,9566354,6.453
11700,6847.953,3.410,125.027,128.438,33971,6588.476,6640.820,297.859,39.656,2532,427,427,425,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,477,10971,1477,424000,424000,0,0,9589354,424000,9589354,9612354,6.453
11760,6886.234,3.262,125.027,128.289,39077,6625.586,6640.820,297.859,38.938,2545,429,429,427,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,699,16077,1699,426000,426000,0,0,9635354,426000,9635354,9658354,6.453
11820,6922.016,3.227,125.027,128.254,46552,6661.289,6661.289,297.859,38.828,2558,432,432,429,3,1,0,0,0,0,2,0,0,0,2000,0,0,46000,0,24,552,2024,428000,428000,0,0,9681354,428000,9681354,9727354,6.453
11880,6957.688,3.492,125.027,128.520,30291,6696.180,6696.180,297.859,38.031,2571,434,434,432,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,317,7291,1317,431000,431000,0,0,9750354,431000,9750354,9773354,6.453
11940,6997.516,3.332,125.027,128.359,37674,6748.398,6748.398,285.188,37.781,2584,436,436,434,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,638,14674,1638,433000,433000,0,0,9796354,433000,9796354,9819354,6.453
12000,7081.312,3.402,143.527,146.930,22103,6912.883,6912.883,219.516,52.750,2597,438,438,437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,961,22103,961,436000,436000,0,0,9865354,436000,9865354,9865354,6.453
12060,7158.625,3.301,153.527,156.828,28382,7006.102,7006.102,216.719,65.828,2610,441,441,439,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,174,4002,1174,437000,437000,0,0,9888354,438000,9911354,9934354,6.453
12120,7235.250,3.379,169.527,172.910,34086,7083.461,7083.461,216.172,65.953,2623,443,443,441,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,482,11086,1482,440000,440000,0,0,9957354,440000,9957354,9980354,6.453
12180,7268.422,3.289,185.527,188.816,41630,7118.945,7118.945,215.516,67.047,2636,445,445,443,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,810,18630,1810,442000,442000,0,0,10003354,442000,10003354,10026354,6.453
12240,7348.391,3.227,197.527,200.754,38617,7198.883,7198.883,215.516,67.531,2649,448,448,446,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,133,3059,1133,444000,444000,0,0,10049354,445000,10072354,10095354,6.453
12300,7381.922,3.445,203.527,206.973,33396,7233.070,7233.070,214.953,67.641,2662,450,450,448,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,452,10396,1452,447000,447000,0,0,10118354,447000,10118354,10141354,6.453
12360,7450.781,3.238,203.527,206.766,37536,7306.274,7306.274,210.328,67.359,2675,452,452,450,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,632,14536,1632,449000,449000,0,0,10164354,449000,10164354,10187354,6.453
12420,7479.672,3.133,203.527,206.684,43769,7335.086,7335.086,210.312,67.266,2688,454,454,453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,962,22126,962,451000,451000,0,0,10210354,452000,10233354,10233354,6.453
12480,7481.359,3.379,203.527,206.906,29739,7434.867,7434.867,139.266,94.281,2701,457,457,455,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,293,6739,1293,454000,454000,0,0,10279354,454000,10279354,10302354,6.453
