elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
3420,108406,39000,39000,0,0,0,0,0,841714,39,108367,39,110,110,217,1474,2,0,1047,110,110,110,108,108,10,1,39000,39,39,39,4,217,4,217,39000,39,39000,39,841714,39,2370142,0
3430,108783,39000,39000,0,0,0,0,0,841714,39,108744,39,110,110,217,1851,2,0,1047,110,110,110,108,108,20,1,39000,39,39,39,4,217,4,217,39000,39,39000,39,841714,39,2378436,0
3440,108987,39000,39000,0,0,0,0,0,841714,39,108948,39,110,110,218,1056,2,1000,898,110,111,110,109,109,30,1,39000,39,39,39,4,218,4,218,39000,39,39000,39,841714,39,2382990,0
3450,109363,39000,39000,0,0,0,0,0,841714,39,109324,39,111,111,219,1432,2,0,1071,111,111,111,109,109,8,1,39000,39,39,39,4,219,4,219,39000,39,39000,39,841714,39,2391218,0
3461,109615,39000,39000,0,0,0,0,0,841714,39,109576,39,111,111,220,685,1,1000,681,111,111,111,110,110,20,1,39000,39,39,39,4,220,4,220,39000,39,39000,39,841714,39,2396784,0
3470,109895,39000,39000,0,0,0,0,0,841714,39,109856,39,111,111,220,965,1,1000,681,111,111,111,110,110,28,1,39000,39,39,39,4,220,4,220,39000,39,39000,39,841714,39,2402944,0
3480,110276,39000,39000,0,0,0,0,0,841714,39,110237,39,112,112,221,1346,2,0,1066,112,112,112,110,110,6,1,39000,39,39,39,4,221,4,221,39000,39,39000,39,841714,39,2411326,0
3490,110527,39000,39000,0,0,0,0,0,841714,39,110488,39,112,112,222,598,1,1000,593,112,112,112,111,111,16,1,39000,39,39,39,4,222,4,222,39000,39,39000,39,841714,39,2416870,0
3500,110854,39000,39000,0,0,0,0,0,841714,39,110815,39,112,112,222,925,1,1000,593,112,112,112,111,111,26,1,39000,39,39,39,4,222,4,222,39000,39,39000,39,841714,39,2424064,0
3510,111202,39000,39000,0,0,0,0,0,841714,39,111163,39,113,113,223,1273,2,0,1017,113,113,113,111,111,6,1,39000,39,39,39,4,223,4,223,39000,39,39000,39,841714,39,2431720,0
3520,111531,39000,39000,0,0,0,0,0,841714,39,111492,39,113,113,224,603,1,1000,598,113,113,113,112,112,16,1,39000,39,39,39,4,224,4,224,39000,39,39000,39,841714,39,2438980,0
3530,111781,39000,39000,0,0,0,0,0,841714,39,111742,39,113,113,224,853,1,1000,598,113,113,113,112,112,26,1,39000,39,39,39,4,224,4,224,39000,39,39000,39,841714,39,2444480,0
3540,112160,39000,39000,0,0,0,0,0,841714,39,112121,39,114,114,225,1232,2,0,1029,114,114,114,112,112,4,1,39000,39,39,39,4,225,4,225,39000,39,39000,39,841714,39,2452818,0
3550,112545,39000,39000,0,0,0,0,0,841714,39,112506,39,114,114,225,1617,2,0,1029,114,114,114,112,112,14,1,39000,39,39,39,4,225,4,225,39000,39,39000,39,841714,39,2461288,0
3560,112705,39000,39000,0,0,0,0,0,841714,39,112666,39,114,114,226,778,1,1000,618,114,114,114,113,113,24,1,39000,39,39,39,4,226,4,226,39000,39,39000,39,841714,39,2464852,0
3570,113087,39000,39000,0,0,0,0,0,841714,39,113048,39,115,115,227,1160,2,0,1057,115,115,115,113,113,2,1,39000,39,39,39,4,227,4,227,39000,39,39000,39,841714,39,2473234,0
3580,113465,39000,39000,0,0,0,0,0,841714,39,113426,39,115,115,227,1538,2,0,1057,115,115,115,113,113,12,1,39000,39,39,39,4,227,4,227,39000,39,39000,39,841714,39,2481550,0
3590,113657,39000,39000,0,0,0,0,0,841714,39,113618,39,115,115,228,731,1,1000,661,115,115,115,114,114,22,1,39000,39,39,39,4,228,4,228,39000,39,39000,39,841714,39,2485818,0
3600,113994,39000,39000,0,0,0,0,0,841714,39,113955,39,116,116,229,1068,2,0,1053,116,116,116,114,114,0,1,39000,39,39,39,4,229,4,229,39000,39,39000,39,841714,39,2493210,0
3610,114266,39000,39000,0,0,0,0,0,841714,39,114227,39,116,116,229,1340,2,0,1053,116,116,116,114,114,10,1,39000,39,39,39,4,229,4,229,39000,39,39000,39,841714,39,2499194,0
3620,114462,39000,39000,0,0,0,0,0,841714,39,114423,39,116,116,230,537,1,1000,465,116,116,116,115,115,20,1,39000,39,39,39,4,230,4,230,39000,39,39000,39,841714,39,2503528,0
3630,114847,39000,39000,0,0,0,0,0,841714,39,114808,39,116,116,230,922,1,1000,465,116,116,116,115,115,30,1,39000,39,39,39,4,230,4,230,39000,39,39000,39,841714,39,2512042,0
3640,115219,39000,39000,0,0,0,0,0,841714,39,115180,39,117,117,231,1294,2,0,1065,117,117,117,115,115,6,1,39000,39,39,39,4,231,4,231,39000,39,39000,39,841714,39,2520204,0
3650,115604,39000,39000,0,0,0,0,0,841714,39,115565,39,117,117,231,1679,2,0,1065,117,117,117,115,115,16,1,39000,39,39,39,4,231,4,231,39000,39,39000,39,841714,39,2528652,0
3660,115942,39000,39000,0,0,0,0,0,841714,39,115903,39,117,117,231,2017,3,0,1065,117,118,117,115,115,24,1,39000,39,39,39,4,231,4,231,39000,39,39000,39,841714,39,2536088,0
3670,116139,39000,39000,0,0,0,0,0,841714,39,116100,39,118,118,233,1215,2,0,1029,118,118,118,116,116,8,1,39000,39,39,39,5,233,5,233,39000,39,39000,39,841714,39,2540444,0
3680,116406,39000,39000,0,0,0,0,0,841714,39,116367,39,118,118,234,483,1,1000,466,118,118,118,117,117,18,1,39000,39,39,39,5,234,5,234,39000,39,39000,39,841714,39,2546340,0
3690,116726,39000,39000,0,0,0,0,0,841714,39,116687,39,118,118,234,803,1,1000,466,118,118,118,117,117,30,1,39000,39,39,39,5,234,5,234,39000,39,39000,39,841714,39,2553380,0
3700,117108,39000,39000,0,0,0,0,0,841714,39,117069,39,119,119,235,1185,2,0,1024,119,119,119,117,117,4,1,39000,39,39,39,5,235,5,235,39000,39,39000,39,841714,39,2561784,0
3710,117453,39000,39000,0,0,0,0,0,841714,39,117414,39,119,119,235,1530,2,0,1024,119,119,119,117,117,12,1,39000,39,39,39,5,235,5,235,39000,39,39000,39,841714,39,2569374,0
3720,117831,39000,39000,0,0,0,0,0,841714,39,117792,39,119,119,235,1908,2,0,1024,119,119,119,117,117,22,1,39000,39,39,39,5,235,5,235,39000,39,39000,39,841714,39,2577690,0
3730,118023,39000,39000,0,0,0,0,0,841714,39,117984,39,120,120,237,1101,2,1000,1061,120,120,120,118,118,6,1,39000,39,39,39,5,237,5,237,39000,39,39000,39,841714,39,2581936,0
3740,118394,39000,39000,0,0,0,0,0,841714,39,118355,39,120,120,237,1472,2,1000,1061,120,120,120,118,118,16,1,39000,39,39,39,5,237,5,237,39000,39,39000,39,841714,39,2590098,0
3750,118582,39000,39000,0,0,0,0,0,841714,39,118543,39,120,120,238,661,1,1000,502,120,120,120,119,119,26,1,39000,39,39,39,5,238,5,238,39000,39,39000,39,841714,39,2594278,0
3760,118949,39000,39000,0,0,0,0,0,841714,39,118910,39,120,120,238,1028,2,1000,502,120,121,120,119,119,36,1,39000,39,39,39,5,238,5,238,39000,39,39000,39,841714,39,2602330,0
3770,119284,39000,39000,0,0,0,0,0,841714,39,119245,39,121,121,239,1363,2,0,1028,121,121,121,119,119,8,1,39000,39,39,39,5,239,5,239,39000,39,39000,39,841714,39,2609700,0
3780,119656,39000,39000,0,0,0,0,0,841714,39,119617,39,121,121,239,1735,2,0,1028,121,121,121,119,119,18,1,39000,39,39,39,5,239,5,239,39000,39,39000,39,841714,39,2617906,0
3790,119956,39000,39000,0,0,0,0,0,841714,39,119917,39,122,122,241,1036,2,0,1036,122,122,122,120,120,0,1,39000,39,39,39,6,241,6,241,39000,39,39000,39,841714,39,2624506,0
3800,120227,39000,39000,0,0,0,0,0,841714,39,120188,39,122,122,241,1307,2,0,1036,122,122,122,120,120,10,1,39000,39,39,39,6,241,6,241,39000,39,39000,39,841714,39,2630468,0
3810,120420,39000,39000,0,0,0,0,0,841714,39,120381,39,122,122,242,501,1,1000,437,122,122,122,121,121,20,1,39000,39,39,39,6,242,6,242,39000,39,39000,39,841714,39,2634736,0
3820,120792,39000,39000,0,0,0,0,0,841714,39,120753,39,122,122,242,873,1,1000,437,122,122,122,121,121,30,1,39000,39,39,39,6,242,6,242,39000,39,39000,39,841714,39,2642942,0
3830,121122,39000,39000,0,0,0,0,0,841714,39,121083,39,123,123,243,1203,2,0,1022,123,123,123,121,121,4,1,39000,39,39,39,6,243,6,243,39000,39,39000,39,841714,39,2650180,0
3840,121472,39000,39000,0,0,0,0,0,841714,39,121433,39,123,123,243,1553,2,0,1022,123,123,123,121,121,14,1,39000,39,39,39,6,243,6,243,39000,39,39000,39,841714,39,2657880,0
3850,121861,39000,39000,0,0,0,0,0,841714,39,121822,39,123,123,243,1942,2,0,1022,123,123,123,121,121,24,1,39000,39,39,39,6,243,6,243,39000,39,39000,39,841714,39,2666438,0
3860,122061,39000,39000,0,0,0,0,0,841714,39,122022,39,124,124,245,1143,2,0,1024,124,124,124,122,122,2,1,39000,39,39,39,6,245,6,245,39000,39,39000,39,841714,39,2670860,0
3870,122310,39000,39000,0,0,0,0,0,841714,39,122271,39,124,124,246,393,1,1000,389,124,124,124,123,123,12,1,39000,39,39,39,6,246,6,246,39000,39,39000,39,841714,39,2676360,0
3880,122632,39000,39000,0,0,0,0,0,841714,39,122593,39,124,124,246,715,1,1000,389,124,124,124,123,123,22,1,39000,39,39,39,6,246,6,246,39000,39,39000,39,841714,39,2683444,0
3890,122970,39000,39000,0,0,0,0,0,841714,39,122931,39,125,125,247,1053,2,0,1029,125,125,125,123,123,0,1,39000,39,39,39,6,247,6,247,39000,39,39000,39,841714,39,2690902,0
3900,123341,39000,39000,0,0,0,0,0,841714,39,123302,39,125,125,247,1424,2,0,1029,125,125,125,123,123,10,1,39000,39,39,39,6,247,6,247,39000,39,39000,39,841714,39,2699064,0
3910,123611,39000,39000,0,0,0,0,0,841714,39,123572,39,125,125,247,1694,2,0,1029,125,125,125,123,123,20,1,39000,39,39,39,6,247,6,247,39000,39,39000,39,841714,39,2704982,0
3920,123802,39000,39000,0,0,0,0,0,841714,39,123763,39,125,125,248,886,1,1000,784,125,125,125,124,124,30,1,39000,39,39,39,6,248,6,248,39000,39,39000,39,841714,39,2709206,0
3930,124184,39000,39000,0,0,0,0,0,841714,39,124145,39,126,126,249,1268,2,0,1028,126,126,126,124,124,6,1,39000,39,39,39,6,249,6,249,39000,39,39000,39,841714,39,2717632,0
3940,124523,39000,39000,0,0,0,0,0,841714,39,124484,39,126,126,249,1607,2,0,1028,126,126,126,124,124,14,1,39000,39,39,39,6,249,6,249,39000,39,39000,39,841714,39,2725068,0
3950,124724,39000,39000,0,0,0,0,0,841714,39,124685,39,126,126,250,809,1,1000,803,126,126,126,125,125,24,1,39000,39,39,39,6,250,6,250,39000,39,39000,39,841714,39,2729512,0
3960,125088,39000,39000,0,0,0,0,0,841714,39,125049,39,127,127,251,1173,2,0,1033,127,127,127,125,125,2,1,39000,39,39,39,6,251,6,251,39000,39,39000,39,841714,39,2737520,0
3970,125460,39000,39000,0,0,0,0,0,841714,39,125421,39,127,127,251,1545,2,0,1033,127,127,127,125,125,12,1,39000,39,39,39,6,251,6,251,39000,39,39000,39,841714,39,2745704,0
3980,125693,39000,39000,0,0,0,0,0,841714,39,125654,39,127,127,252,779,1,1000,772,127,127,127,126,126,24,1,39000,39,39,39,6,252,6,252,39000,39,39000,39,841714,39,2750852,0
3990,126007,39000,39000,0,0,0,0,0,841714,39,125968,39,128,128,253,1093,2,0,1025,128,128,128,126,126,2,1,39000,39,39,39,6,253,6,253,39000,39,39000,39,841714,39,2757760,0
4000,126342,39000,39000,0,0,0,0,0,841714,39,126303,39,128,128,253,1428,2,0,1025,128,128,128,126,126,10,1,39000,39,39,39,6,253,6,253,39000,39,39000,39,841714,39,2765130,0
4010,126699,39000,39000,0,0,0,0,0,841714,39,126660,39,128,128,254,786,1,1000,782,128,128,128,127,127,20,1,39000,39,39,39,6,254,6,254,39000,39,39000,39,841714,39,2773006,0
4020,126901,39000,39000,0,0,0,0,0,841714,39,126862,39,128,128,254,988,1,1000,782,128,128,128,127,127,30,1,39000,39,39,39,6,254,6,254,39000,39,39000,39,841714,39,2777450,0
4030,127273,39000,39000,0,0,0,0,0,841714,39,127234,39,129,129,255,1360,2,0,1012,129,129,129,127,127,8,1,39000,39,39,39,6,255,6,255,39000,39,39000,39,841714,39,2785634,0
4040,127625,39000,39000,0,0,0,0,0,841714,39,127586,39,129,129,256,713,1,1000,707,129,129,129,128,128,18,1,39000,39,39,39,6,256,6,256,39000,39,39000,39,841714,39,2793400,0
4050,127843,39000,39000,0,0,0,0,0,841714,39,127804,39,129,129,256,931,1,1000,707,129,129,129,128,128,28,1,39000,39,39,39,6,256,6,256,39000,39,39000,39,841714,39,2798196,0
4061,128215,39000,39000,0,0,0,0,0,841714,39,128176,39,130,130,257,1303,2,0,1090,130,130,130,128,128,4,1,39000,39,39,39,6,257,6,257,39000,39,39000,39,841714,39,2806380,0
4070,128544,39000,39000,0,0,0,0,0,841714,39,128505,39,130,130,258,633,1,1000,627,130,130,130,129,129,14,1,39000,39,39,39,6,258,6,258,39000,39,39000,39,841714,39,2813640,0
4080,128736,39000,39000,0,0,0,0,0,841714,39,128697,39,130,130,258,825,1,1000,627,130,130,130,129,129,24,1,39000,39,39,39,6,258,6,258,39000,39,39000,39,841714,39,2817886,0
4090,129108,39000,39000,0,0,0,0,0,841714,39,129069,39,131,131,259,1197,2,0,1008,131,131,131,129,129,4,1,39000,39,39,39,6,259,6,259,39000,39,39000,39,841714,39,2826048,0
4100,129474,39000,39000,0,0,0,0,0,841714,39,129435,39,131,131,259,1563,2,0,1008,131,131,131,129,129,14,1,39000,39,39,39,6,259,6,259,39000,39,39000,39,841714,39,2834100,0
4110,129665,39000,39000,0,0,0,0,0,841714,39,129626,39,131,131,260,755,1,1000,565,131,131,131,130,130,24,1,39000,39,39,39,6,260,6,260,39000,39,39000,39,841714,39,2838324,0
4120,130030,39000,39000,0,0,0,0,0,841714,39,129991,39,132,132,261,1120,2,0,1062,132,132,132,130,130,0,1,39000,39,39,39,6,261,6,261,39000,39,39000,39,841714,39,2846354,0
4130,130369,39000,39000,0,0,0,0,0,841714,39,130330,39,132,132,261,1459,2,0,1062,132,132,132,130,130,10,1,39000,39,39,39,6,261,6,261,39000,39,39000,39,841714,39,2853812,0
4140,130730,39000,39000,0,0,0,0,0,841714,39,130691,39,132,132,261,1820,2,0,1062,132,132,132,130,130,20,1,39000,39,39,39,6,261,6,261,39000,39,39000,39,841714,39,2861754,0
4150,130930,39000,39000,0,0,0,0,0,841714,39,130891,39,132,132,262,1021,2,1000,987,132,133,132,131,131,30,1,39000,39,39,39,6,262,6,262,39000,39,39000,39,841714,39,2866176,0
4160,131304,39000,39000,0,0,0,0,0,841714,39,131265,39,133,133,264,396,1,1000,396,133,133,133,132,132,8,1,39000,39,39,39,6,264,6,264,39000,39,39000,39,841714,39,2874426,0
4170,131492,39000,39000,0,0,0,0,0,841714,39,131453,39,133,133,264,584,1,1000,396,133,133,133,132,132,18,1,39000,39,39,39,6,264,6,264,39000,39,39000,39,841714,39,2878562,0
4180,131867,39000,39000,0,0,0,0,0,841714,39,131828,39,133,133,264,959,1,1000,396,133,133,133,132,132,28,1,39000,39,39,39,6,264,6,264,39000,39,39000,39,841714,39,2886812,0
4190,132245,39000,39000,0,0,0,0,0,841714,39,132206,39,134,134,265,1337,2,0,1059,134,134,134,132,132,6,1,39000,39,39,39,6,265,6,265,39000,39,39000,39,841714,39,2895128,0
4200,132582,39000,39000,0,0,0,0,0,841714,39,132543,39,134,134,265,1674,2,0,1059,134,134,134,132,132,16,1,39000,39,39,39,6,265,6,265,39000,39,39000,39,841714,39,2902542,0
4210,132663,39000,39000,0,0,0,0,0,841714,39,132624,39,134,134,266,756,1,1000,714,134,134,134,133,133,26,1,39000,39,39,39,6,266,6,266,39000,39,39000,39,841714,39,2904346,0
4220,133058,39000,39000,0,0,0,0,0,841714,39,133019,39,135,135,267,1151,2,0,1061,135,135,135,133,133,2,1,39000,39,39,39,6,267,6,267,39000,39,39000,39,841714,39,2913058,0
4230,133441,39000,39000,0,0,0,0,0,841714,39,133402,39,135,135,267,1534,2,0,1061,135,135,135,133,133,12,1,39000,39,39,39,6,267,6,267,39000,39,39000,39,841714,39,2921484,0
4240,133641,39000,39000,0,0,0,0,0,841714,39,133602,39,135,135,268,735,1,1000,649,135,135,135,134,134,22,1,39000,39,39,39,6,268,6,268,39000,39,39000,39,841714,39,2925884,0
4250,133994,39000,39000,0,0,0,0,0,841714,39,133955,39,136,136,269,1088,2,0,1019,136,136,136,134,134,0,1,39000,39,39,39,6,269,6,269,39000,39,39000,39,841714,39,2933650,0
4260,134376,39000,39000,0,0,0,0,0,841714,39,134337,39,136,136,269,1470,2,0,1019,136,136,136,134,134,10,1,39000,39,39,39,6,269,6,269,39000,39,39000,39,841714,39,2942054,0
4270,134587,39000,39000,0,0,0,0,0,841714,39,134548,39,136,136,270,682,1,1000,611,136,136,136,135,135,20,1,39000,39,39,39,6,270,6,270,39000,39,39000,39,841714,39,2946718,0
4280,134974,39000,39000,0,0,0,0,0,841714,39,134935,39,137,137,271,1069,2,0,1066,137,137,137,135,135,0,1,39000,39,39,39,6,271,6,271,39000,39,39000,39,841714,39,2955232,0
4290,135356,39000,39000,0,0,0,0,0,841714,39,135317,39,137,137,271,1451,2,0,1066,137,137,137,135,135,10,1,39000,39,39,39,6,271,6,271,39000,39,39000,39,841714,39,2963636,0
4300,135553,39000,39000,0,0,0,0,0,841714,39,135514,39,137,137,272,649,1,1000,578,137,137,137,136,136,20,1,39000,39,39,39,6,272,6,272,39000,39,39000,39,841714,39,2967992,0
4310,135900,39000,39000,0,0,0,0,0,841714,39,135861,39,137,137,272,996,1,1000,578,137,137,137,136,136,28,1,39000,39,39,39,6,272,6,272,39000,39,39000,39,841714,39,2975670,0
4320,136272,39000,39000,0,0,0,0,0,841714,39,136233,39,138,138,273,1368,2,0,1013,138,138,138,136,136,8,1,39000,39,39,39,6,273,6,273,39000,39,39000,39,841714,39,2983810,0
4330,136462,39000,39000,0,0,0,0,0,841714,39,136423,39,138,138,274,559,1,1000,534,138,138,138,137,137,18,1,39000,39,39,39,6,274,6,274,39000,39,39000,39,841714,39,2988034,0
4340,136835,39000,39000,0,0,0,0,0,841714,39,136796,39,138,138,274,932,1,1000,534,138,138,138,137,137,28,1,39000,39,39,39,6,274,6,274,39000,39,39000,39,841714,39,2996240,0
4350,137204,39000,39000,0,0,0,0,0,841714,39,137165,39,139,139,275,1301,2,0,1014,139,139,139,137,137,6,1,39000,39,39,39,6,275,6,275,39000,39,39000,39,841714,39,3004336,0
4361,137480,39000,39000,0,0,0,0,0,841714,39,137441,39,139,139,276,578,1,1000,563,139,139,139,138,138,18,1,39000,39,39,39,6,276,6,276,39000,39,39000,39,841714,39,3010430,0
4370,137749,39000,39000,0,0,0,0,0,841714,39,137710,39,139,139,276,847,1,1000,563,139,139,139,138,138,26,1,39000,39,39,39,6,276,6,276,39000,39,39000,39,841714,39,3016348,0
4380,138127,39000,39000,0,0,0,0,0,841714,39,138088,39,140,140,277,1225,2,0,1023,140,140,140,138,138,4,1,39000,39,39,39,6,277,6,277,39000,39,39000,39,841714,39,3024686,0
4390,138515,39000,39000,0,0,0,0,0,841714,39,138476,39,140,140,277,1613,2,0,1023,140,140,140,138,138,14,1,39000,39,39,39,6,277,6,277,39000,39,39000,39,841714,39,3033222,0
4400,138768,39000,39000,0,0,0,0,0,841714,39,138729,39,140,140,278,867,1,1000,862,140,140,140,139,139,24,1,39000,39,39,39,6,278,6,278,39000,39,39000,39,841714,39,3038788,0
4410,139094,40000,40000,0,0,0,0,0,863714,40,139054,40,141,141,279,1192,2,0,1054,141,141,141,139,139,2,1,40000,40,40,40,6,279,6,279,40000,40,40000,40,863714,40,3045938,999.9447405703887
4420,139432,40000,40000,0,0,0,0,0,863714,40,139392,40,141,141,279,1530,2,0,1054,141,141,141,139,139,12,1,40000,40,40,40,6,279,6,279,40000,40,40000,40,863714,40,3053418,999.9447405703887
4430,139637,41000,41000,0,0,0,0,0,885714,41,139596,41,141,141,280,735,1,1000,712,141,141,141,140,140,22,1,41000,41,41,41,6,280,6,280,41000,41,41000,41,885714,41,3057884,999.9447405703887
4440,140025,41000,41000,0,0,0,0,0,885714,41,139984,41,142,142,281,1123,2,0,1081,142,142,142,140,140,0,1,41000,41,41,41,6,281,6,281,41000,41,41000,41,885714,41,3066442,999.9447405703887
4450,140414,41000,41000,0,0,0,0,0,885714,41,140373,41,142,142,281,1512,2,0,1081,142,142,142,140,140,10,1,41000,41,41,41,6,281,6,281,41000,41,41000,41,885714,41,3074978,999.9447405703887
4460,140607,41000,41000,0,0,0,0,0,885714,41,140566,41,142,142,282,706,1,1000,632,142,142,142,141,141,20,1,41000,41,41,41,6,282,6,282,41000,41,41000,41,885714,41,3079246,999.9447405703887
4470,140997,41000,41000,0,0,0,0,0,885714,41,140956,41,143,143,283,1096,2,0,1032,143,143,143,141,141,0,1,41000,41,41,41,6,283,6,283,41000,41,41000,41,885714,41,3087848,999.9447405703887
4480,141340,41000,41000,0,0,0,0,0,885714,41,141299,41,143,143,283,1439,2,0,1032,143,143,143,141,141,10,1,41000,41,41,41,6,283,6,283,41000,41,41000,41,885714,41,3095394,999.9447405703887
4490,141551,42000,42000,0,0,0,0,0,907714,42,141509,42,143,143,284,650,1,1000,508,143,143,143,142,142,20,1,42000,42,42,42,6,284,6,284,42000,42,42000,42,907714,42,3100014,999.9447405703887
4500,141939,42000,42000,0,0,0,0,0,907714,42,141897,42,144,144,285,1038,2,0,1003,144,144,144,142,142,0,1,42000,42,42,42,6,285,6,285,42000,42,42000,42,907714,42,3108572,999.9447405703887
4510,142218,42000,42000,0,0,0,0,0,907714,42,142176,42,144,144,285,1317,2,0,1003,144,144,144,142,142,10,1,42000,42,42,42,6,285,6,285,42000,42,42000,42,907714,42,3114710,999.9447405703887
4520,142577,42000,42000,0,0,0,0,0,907714,42,142535,42,144,144,286,677,1,1000,668,144,144,144,143,143,20,1,42000,42,42,42,6,286,6,286,42000,42,42000,42,907714,42,3122608,999.9447405703887
4530,142773,43000,43000,0,0,0,0,0,929714,43,142730,43,144,144,286,872,1,1000,668,144,144,144,143,143,28,1,43000,43,43,43,6,286,6,286,43000,43,43000,43,929714,43,3126898,999.9447405703887
4540,143164,43000,43000,0,0,0,0,0,929714,43,143121,43,145,145,287,1263,2,0,1037,145,145,145,143,143,4,1,43000,43,43,43,6,287,6,287,43000,43,43000,43,929714,43,3135500,999.9447405703887
4550,143508,43000,43000,0,0,0,0,0,929714,43,143465,43,145,145,288,608,1,1000,601,145,145,145,144,144,14,1,43000,43,43,43,6,288,6,288,43000,43,43000,43,929714,43,3143090,999.9447405703887
4560,143746,43000,43000,0,0,0,0,0,929714,43,143703,43,145,145,288,846,1,1000,601,145,145,145,144,144,24,1,43000,43,43,43,6,288,6,288,43000,43,43000,43,929714,43,3148326,999.9447405703887
4570,144134,43000,43000,0,0,0,0,0,929714,43,144091,43,146,146,289,1234,2,0,1071,146,146,146,144,144,4,1,43000,43,43,43,6,289,6,289,43000,43,43000,43,929714,43,3156862,0
4580,144524,43000,43000,0,0,0,0,0,929714,43,144481,43,146,146,289,1624,2,0,1071,146,146,146,144,144,14,1,43000,43,43,43,6,289,6,289,43000,43,43000,43,929714,43,3165442,0
4590,144700,44000,44000,0,0,0,0,0,951714,44,144656,44,146,146,290,800,1,1000,719,146,146,146,145,145,22,1,44000,44,44,44,6,290,6,290,44000,44,44000,44,951714,44,3169336,999.9447405703887
4600,145089,44000,44000,0,0,0,0,0,951714,44,145045,44,147,147,291,1189,2,0,1051,147,147,147,145,145,2,1,44000,44,44,44,6,291,6,291,44000,44,44000,44,951714,44,3177872,999.9447405703887
4610,145477,44000,44000,0,0,0,0,0,951714,44,145433,44,147,147,291,1577,2,0,1051,147,147,147,145,145,12,1,44000,44,44,44,6,291,6,291,44000,44,44000,44,951714,44,3186408,999.9447405703887
4620,145873,44000,44000,0,0,0,0,0,951714,44,145829,44,147,147,292,974,1,1000,962,147,147,147,146,146,23,1,44000,44,44,44,6,292,6,292,44000,44,44000,44,951714,44,3195142,999.9447405703887
4630,146089,45000,45000,0,0,0,0,0,973714,45,146044,45,148,148,293,1189,2,0,1044,148,148,148,146,146,2,1,45000,45,45,45,6,293,6,293,45000,45,45000,45,973714,45,3199942,999.9447405703887
4640,146298,46000,46000,0,0,0,0,0,995714,46,146252,46,148,148,294,398,1,1000,328,148,148,148,147,147,14,1,46000,46,46,46,6,294,6,294,46000,46,46000,46,995714,46,3204749,999.9447405703887
4650,146655,46000,46000,0,0,0,0,0,995714,46,146609,46,148,148,294,756,1,1000,328,148,148,148,147,147,22,1,46000,46,46,46,6,294,6,294,46000,46,46000,46,995714,46,3212983,999.9447405703887
4660,147036,46000,46000,0,0,0,0,0,995714,46,146990,46,149,149,295,1136,2,0,1013,149,149,149,147,147,2,1,46000,46,46,46,6,295,6,295,46000,46,46000,46,995714,46,3221723,999.9447405703887
4670,147426,46000,46000,0,0,0,0,0,995714,46,147380,46,149,149,295,1526,2,0,1013,149,149,149,147,147,12,1,46000,46,46,46,6,295,6,295,46000,46,46000,46,995714,46,3230693,999.9447405703887
4680,147652,46000,46000,0,0,0,0,0,995714,46,147606,46,149,149,296,753,1,1000,750,149,149,149,148,148,22,1,46000,46,46,46,6,296,6,296,46000,46,46000,46,995714,46,3235914,999.9447405703887
4690,148023,47000,47000,0,0,0,0,0,1018595,47,147976,47,150,150,297,1123,2,0,1059,150,150,150,148,148,0,1,47000,47,47,47,6,297,6,297,47000,47,47000,47,1018595,47,3244424,999.9447405703887
4700,148370,47000,47000,0,0,0,0,0,1018595,47,148323,47,150,150,297,1470,2,0,1059,150,150,150,148,148,10,1,47000,47,47,47,6,297,6,297,47000,47,47000,47,1018595,47,3252405,999.9447405703887
4710,148581,48000,48000,0,0,0,0,0,1041595,48,148533,48,150,150,298,681,1,1000,628,150,150,150,149,149,20,1,48000,48,48,48,6,298,6,298,48000,48,48000,48,1041595,48,3257258,999.9447405703887
