elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes,phys_footprint_mb,phys_footprint_peak_mb,reclaimable_mb,compressed_mb,conj_snapshots_total,conj_current_epoch,conj_ceiling,conj_durable_watermark,durable_watermark_lag,claims,claim_lag_p50,claim_lag_p99,claim_lag_max,ret_epochs_claim_only,ret_epochs_durability_only,ret_epochs_both,ret_epochs_neither,ret_refs_claim_only,ret_refs_durability_only,ret_refs_both,ret_refs_neither,ret_stamped_bytes,ret_epochs_unslotted,ret_refs_open_epoch,ret_stamped_bytes_open_epoch,indexed_refs,considered_total,dropped_total,matched_nothing_total,absent_total,bytes_freed_total,removed_refs_observed_total,removed_bytes_observed_total,stamped_bytes_total,clean_mb,alloc_live_bytes,alloc_live_mb,alloc_probe_elapsed_s,alloc_probe_seq,je_allocated,je_active,je_resident,je_retained,je_mapped,je_metadata,je_probe_elapsed_s,je_probe_seq,bytes_alloc,bytes_dealloc
8640,1440.797,3.297,104.516,107.824,41676,1267.705,1379.080,166.828,0.000,1870,321,321,319,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,812,18676,1812,318000,318000,0,0,7151350,318000,7151350,7174350,6.672,,,,,,,,,,,,,,
8700,1440.844,3.242,104.516,107.758,35926,1302.502,1379.080,132.078,0.000,1883,324,324,322,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,62,1426,1062,320000,320000,0,0,7197350,321000,7220350,7243350,6.672,,,,,,,,,,,,,,
8760,1441.062,3.418,104.516,107.934,27899,1255.705,1379.080,179.094,0.000,1896,326,326,324,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,213,4899,1213,323000,323000,0,0,7266350,323000,7266350,7289350,6.672,,,,,,,,,,,,,,
8820,1441.078,3.395,104.516,107.910,33787,1242.580,1379.080,190.047,0.000,1909,328,328,326,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,469,10787,1469,325000,325000,0,0,7312350,325000,7312350,7335350,6.672,,,,,,,,,,,,,,
8881,1441.094,3.273,104.516,107.789,27922,1290.533,1379.080,144.297,0.000,1922,330,330,329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,737,16951,737,327000,327000,0,0,7358350,328000,7381350,7381350,6.672,,,,,,,,,,,,,,
8940,1442.406,3.242,104.516,107.758,44827,1291.830,1379.080,144.188,0.000,1934,332,332,330,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,949,21827,1949,329000,329000,0,0,7404350,329000,7404350,7427350,6.672,,,,,,,,,,,,,,
9000,1445.141,3.320,104.516,107.836,27807,1265.080,1379.611,173.797,0.000,1947,335,335,333,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,209,4807,1209,332000,332000,0,0,7473350,332000,7473350,7496350,6.672,,,,,,,,,,,,,,
9060,1445.172,3.328,104.516,107.848,30935,1293.970,1379.611,144.250,0.000,1960,337,337,335,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,345,7935,1345,334000,334000,0,0,7519350,334000,7519350,7542350,6.672,,,,,,,,,,,,,,
9120,1445.188,3.340,104.516,107.855,35903,1285.189,1379.611,153.734,0.000,1973,339,339,337,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,561,12903,1561,336000,336000,0,0,7565350,336000,7565350,7588350,6.672,,,,,,,,,,,,,,
9180,1445.188,3.312,104.516,107.828,25047,1258.673,1379.611,180.250,0.000,1986,341,341,340,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,795,18285,795,338000,338000,0,0,7611350,339000,7634350,7634350,6.672,,,,,,,,,,,,,,
9240,1445.219,3.125,104.516,107.641,47173,1276.158,1379.611,162.797,0.000,1999,344,344,341,3,1,0,0,0,0,2,0,0,0,2000,0,0,46000,0,51,1173,2051,340000,340000,0,0,7657350,340000,7657350,7703350,6.672,,,,,,,,,,,,,,
9300,1445.234,3.355,104.516,107.875,30130,1276.673,1379.611,162.297,0.000,2012,346,346,344,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,310,7130,1310,343000,343000,0,0,7726350,343000,7726350,7749350,6.672,,,,,,,,,,,,,,
9360,1445.266,3.250,104.516,107.766,32821,1295.705,1379.611,143.297,0.000,2025,348,348,346,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,427,9821,1427,345000,345000,0,0,7772350,345000,7772350,7795350,6.672,,,,,,,,,,,,,,
9420,1460.469,3.289,104.516,107.805,38801,1310.923,1379.611,143.297,0.000,2038,350,350,348,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,687,15801,1687,347000,347000,0,0,7818350,347000,7818350,7841350,6.672,,,,,,,,,,,,,,
9480,1462.578,3.352,108.516,111.859,21896,1293.048,1395.986,163.281,0.000,2051,352,352,351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,952,21896,952,350000,350000,0,0,7887350,350000,7887350,7887350,6.672,,,,,,,,,,,,,,
9540,1466.797,3.238,112.516,115.754,31740,1324.173,1395.986,136.250,0.000,2064,355,355,353,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,201,4623,1201,351000,351000,0,0,7910350,352000,7933350,7956350,6.672,,,,,,,,,,,,,,
9600,1500.609,3.242,112.516,115.758,33948,1343.627,1458.627,149.453,0.000,2077,357,357,355,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,475,10925,1475,354000,354000,0,0,7979350,354000,7979350,8002350,6.672,,,,,,,,,,,,,,
9660,1502.656,3.352,120.516,123.867,37467,1289.502,1458.627,206.938,0.000,2090,359,359,357,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,629,14467,1629,356000,356000,0,0,8025350,356000,8025350,8048350,6.672,,,,,,,,,,,,,,
9720,1502.656,3.262,120.516,123.777,20608,1301.361,1458.627,195.078,0.000,2103,361,361,360,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,896,20608,896,359000,359000,0,0,8094350,359000,8094350,8094350,6.672,,,,,,,,,,,,,,
9780,1503.422,3.125,120.516,123.648,42090,1320.314,1458.627,176.891,0.000,2116,364,364,362,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,161,3703,1161,360000,360000,0,0,8117350,361000,8140350,8163350,6.672,,,,,,,,,,,,,,
9840,1504.047,3.379,120.516,123.898,32637,1324.377,1458.627,173.453,0.000,2129,366,366,364,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,419,9637,1419,363000,363000,0,0,8186350,363000,8186350,8209350,6.672,,,,,,,,,,,,,,
9900,1508.141,3.145,120.516,123.664,38709,1331.892,1458.627,170.031,0.000,2142,368,368,366,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,683,15709,1683,365000,365000,0,0,8232350,365000,8232350,8255350,6.672,,,,,,,,,,,,,,
9960,1508.141,3.246,122.516,125.758,26956,1323.330,1458.627,178.594,0.000,2155,370,370,369,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,795,18285,795,367000,367000,0,0,8278350,368000,8301350,8301350,6.672,,,,,,,,,,,,,,
10020,1508.156,3.270,122.516,125.789,47035,1324.720,1458.627,177.219,0.000,2168,373,373,370,3,1,0,0,0,0,2,0,0,0,2000,0,0,46000,0,44,1012,2044,369000,369000,0,0,8324350,369000,8324350,8370350,6.672,,,,,,,,,,,,,,
10080,1508.156,3.305,124.516,127.816,30222,1308.455,1458.627,192.734,0.000,2181,375,375,373,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,314,7222,1314,372000,372000,0,0,8393350,372000,8393350,8416350,6.672,,,,,,,,,,,,,,
10140,1508.156,3.270,124.516,127.785,35213,1294.533,1458.627,207.344,0.000,2194,377,377,375,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,531,12213,1531,374000,374000,0,0,8439350,374000,8439350,8462350,6.672,,,,,,,,,,,,,,
10200,1508.203,3.211,124.516,127.727,41193,1299.127,1458.627,202.859,0.000,2207,379,379,377,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,791,18193,1791,376000,376000,0,0,8485350,376000,8485350,8508350,6.672,,,,,,,,,,,,,,
10260,1508.219,3.301,124.516,127.816,21390,1316.392,1458.627,185.609,0.000,2220,381,381,380,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,930,21390,930,379000,379000,0,0,8554350,379000,8554350,8554350,6.672,,,,,,,,,,,,,,
10320,1533.859,3.266,124.516,127.781,34868,1349.564,1458.627,178.078,0.000,2233,384,384,382,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,187,4301,1187,380000,380000,0,0,8577350,381000,8600350,8623350,6.672,,,,,,,,,,,,,,
10380,1564.031,3.285,124.516,127.801,33281,1313.673,1467.627,243.453,0.000,2246,386,386,384,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,447,10281,1447,383000,383000,0,0,8646350,383000,8646350,8669350,6.672,,,,,,,,,,,,,,
10440,1565.578,3.176,124.516,127.695,39215,1332.642,1467.627,226.719,0.000,2259,388,388,386,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,705,16215,1705,385000,385000,0,0,8692350,385000,8692350,8715350,6.672,,,,,,,,,,,,,,
10500,1565.594,3.254,124.516,127.773,28980,1338.845,1467.627,220.344,0.000,2272,390,390,389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,967,22241,967,387000,387000,0,0,8738350,388000,8761350,8761350,6.672,,,,,,,,,,,,,,
10560,1565.609,3.199,124.516,127.715,43884,1330.908,1467.627,228.484,0.000,2285,393,393,391,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,88,2024,1088,389000,389000,0,0,8784350,390000,8807350,8830350,6.672,,,,,,,,,,,,,,
10620,1565.609,3.406,124.516,127.922,30912,1321.736,1467.627,237.656,0.000,2298,395,395,393,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,344,7912,1344,392000,392000,0,0,8853350,392000,8853350,8876350,6.672,,,,,,,,,,,,,,
10680,1565.625,3.160,124.516,127.672,37099,1333.127,1467.627,226.281,0.000,2311,397,397,395,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,613,14099,1613,394000,394000,0,0,8899350,394000,8899350,8922350,6.672,,,,,,,,,,,,,,
10740,1565.641,3.082,124.516,127.594,39215,1336.767,1467.627,222.656,0.000,2324,399,399,398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,863,19849,863,396000,396000,0,0,8945350,397000,8968350,8968350,6.672,,,,,,,,,,,,,,
10800,1565.641,3.332,124.516,127.844,25714,1326.267,1467.627,233.156,0.000,2337,402,402,400,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,118,2714,1118,399000,399000,0,0,9014350,399000,9014350,9037350,6.672,,,,,,,,,,,,,,
10860,1565.656,3.312,124.516,127.824,28635,1369.095,1467.627,190.344,0.000,2350,404,404,402,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,245,5635,1245,401000,401000,0,0,9060350,401000,9060350,9083350,6.672,,,,,,,,,,,,,,
10920,1565.672,3.152,128.516,131.664,34707,1370.111,1467.627,187.156,0.000,2363,406,406,404,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,509,11707,1509,403000,403000,0,0,9106350,403000,9106350,9129350,6.672,,,,,,,,,,,,,,
10980,1565.688,3.227,128.516,131.742,40710,1394.689,1467.627,164.781,0.000,2376,408,408,406,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,770,17710,1770,405000,405000,0,0,9152350,405000,9152350,9175350,6.672,,,,,,,,,,,,,,
11040,1567.938,3.289,128.516,131.809,23989,1378.705,1470.439,183.016,0.000,2389,411,411,409,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,42,966,1042,408000,408000,0,0,9221350,408000,9221350,9244350,6.672,,,,,,,,,,,,,,
11100,1593.703,3.262,128.516,131.777,30015,1427.673,1501.455,159.828,0.000,2402,413,413,411,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,304,6992,1304,410000,410000,0,0,9267350,410000,9267350,9290350,6.672,,,,,,,,,,,,,,
11160,1625.188,3.246,128.516,131.762,32637,1440.049,1561.064,178.953,0.000,2415,415,415,413,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,419,9637,1419,412000,412000,0,0,9313350,412000,9313350,9336350,6.672,,,,,,,,,,,,,,
11220,1664.500,3.277,128.516,131.797,38778,1414.408,1578.236,243.938,0.000,2428,417,417,415,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,686,15778,1686,414000,414000,0,0,9359350,414000,9359350,9382350,6.672,,,,,,,,,,,,,,
11280,1681.812,3.281,128.516,131.793,24058,1489.361,1623.658,178.391,0.000,2441,419,419,418,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,948,21804,948,416000,416000,0,0,9405350,417000,9428350,9428350,6.672,,,,,,,,,,,,,,
11340,1684.500,3.227,128.516,131.742,28175,1444.642,1623.658,233.703,0.000,2454,422,422,420,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,225,5175,1225,419000,419000,0,0,9474350,419000,9474350,9497350,6.672,,,,,,,,,,,,,,
11400,1688.844,3.332,128.516,131.848,34132,1455.705,1623.658,226.984,0.000,2467,424,424,422,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,484,11132,1484,421000,421000,0,0,9520350,421000,9520350,9543350,6.672,,,,,,,,,,,,,,
11460,1692.578,3.160,128.516,131.676,37628,1473.392,1623.658,213.031,0.000,2480,426,426,424,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,636,14628,1636,423000,423000,0,0,9566350,423000,9566350,9589350,6.672,,,,,,,,,,,,,,
11520,1693.250,3.273,128.516,131.793,32246,1541.236,1649.502,145.859,0.000,2493,428,428,427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,20769,903,425000,425000,0,0,9612350,426000,9635350,9635350,6.672,,,,,,,,,,,,,,
11580,1693.609,3.344,128.516,131.863,27186,1466.705,1649.502,220.750,0.000,2506,431,431,429,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,182,4186,1182,428000,428000,0,0,9681350,428000,9681350,9704350,6.672,,,,,,,,,,,,,,
11640,1693.719,3.320,128.516,131.836,33258,1506.080,1649.502,181.484,0.000,2519,433,433,431,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,446,10258,1446,430000,430000,0,0,9727350,430000,9727350,9750350,6.672,,,,,,,,,,,,,,
11700,1693.734,3.199,128.516,131.711,39606,1485.220,1649.502,202.359,0.000,2532,435,435,433,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,722,16606,1722,432000,432000,0,0,9773350,432000,9773350,9796350,6.672,,,,,,,,,,,,,,
11760,1693.734,3.281,128.516,131.797,35742,1503.595,1649.502,183.984,0.000,2545,437,437,436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,888,20424,889,434000,434000,0,0,9819350,435000,9842350,9842350,6.672,,,,,,,,,,,,,,
11820,1697.797,3.320,148.516,151.836,26611,1560.377,1649.502,131.266,0.000,2558,440,440,438,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,157,3611,1157,437000,437000,0,0,9888350,437000,9888350,9911350,6.672,,,,,,,,,,,,,,
11880,1753.500,3.402,166.516,169.918,33120,1598.502,1653.299,148.875,0.000,2571,442,442,440,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,440,10120,1440,439000,439000,0,0,9934350,439000,9934350,9957350,6.672,,,,,,,,,,,,,,
11940,1833.859,3.336,193.012,196.352,27807,1681.642,1780.049,139.625,0.000,2583,444,444,443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,673,15479,673,441000,441000,0,0,9980350,442000,10003350,10003350,6.672,,,,,,,,,,,,,,
12000,1903.562,3.309,193.012,196.320,44919,1650.783,1822.799,221.891,0.000,2596,446,446,444,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,953,21919,1953,443000,443000,0,0,10026350,443000,10026350,10049350,6.672,,,,,,,,,,,,,,
12060,1907.391,3.363,198.516,201.883,25231,1709.721,1822.799,189.750,0.000,2609,449,449,447,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,97,2231,1097,446000,446000,0,0,10095350,446000,10095350,10118350,6.672,,,,,,,,,,,,,,
12120,1913.078,3.137,202.531,205.664,31280,1690.002,1822.799,216.984,0.000,2622,451,451,449,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,360,8280,1360,448000,448000,0,0,10141350,448000,10141350,10164350,6.672,,,,,,,,,,,,,,
12180,1913.234,3.270,204.531,207.801,37444,1651.486,1822.799,253.156,0.000,2635,453,453,451,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,627,14421,1627,450000,450000,0,0,10187350,450000,10187350,10210350,6.672,,,,,,,,,,,,,,
12240,1913.234,3.285,204.531,207.824,43907,1659.361,1822.799,245.469,0.000,2648,455,455,453,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,909,20907,1909,452000,452000,0,0,10233350,452000,10233350,10256350,6.672,,,,,,,,,,,,,,
12300,1913.703,3.293,204.531,207.824,30176,1683.049,1822.799,224.438,0.000,2661,458,458,456,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,181,4163,1181,454000,454000,0,0,10279350,455000,10302350,10325350,6.672,,,,,,,,,,,,,,
12360,1914.062,3.242,205.043,208.285,30314,1651.361,1822.799,256.672,0.000,2674,460,460,458,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,318,7314,1318,457000,457000,0,0,10348350,457000,10348350,10371350,6.672,,,,,,,,,,,,,,
12420,1914.094,3.383,207.043,210.426,36340,1670.971,1822.799,237.094,0.000,2687,462,462,460,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,580,13340,1580,459000,459000,0,0,10394350,459000,10394350,10417350,6.672,,,,,,,,,,,,,,
12480,1914.203,3.367,207.043,210.410,23092,1717.486,1822.799,190.688,0.000,2700,464,464,463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,847,19481,847,461000,461000,0,0,10440350,462000,10463350,10463350,6.672,,,,,,,,,,,,,,
12540,1914.562,3.211,207.043,210.254,38686,1689.549,1836.408,214.984,0.000,2713,467,467,465,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,102,2346,1102,463000,463000,0,0,10486350,464000,10509350,10532350,6.672,,,,,,,,,,,,,,
12600,1943.359,3.352,207.043,210.391,31073,1730.986,1885.314,203.094,0.000,2726,469,469,467,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,351,8073,1351,466000,466000,0,0,10555350,466000,10555350,10578350,6.672,,,,,,,,,,,,,,
12660,1943.500,3.402,207.043,210.441,33304,1741.377,1885.314,196.094,0.000,2739,471,471,469,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,448,10304,1448,468000,468000,0,0,10601350,468000,10601350,10624350,6.672,,,,,,,,,,,,,,
12720,1955.141,3.137,207.043,210.180,39261,1773.189,1885.314,175.922,0.000,2752,473,473,471,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,707,16261,1707,470000,470000,0,0,10647350,470000,10647350,10670350,6.672,,,,,,,,,,,,,,
12780,1959.266,3.461,211.043,214.504,22632,1760.971,1885.314,192.266,0.000,2765,475,475,474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,984,22632,984,473000,473000,0,0,10716350,473000,10716350,10716350,6.672,,,,,,,,,,,,,,
12840,1959.266,3.270,211.043,214.316,29854,1800.549,1885.314,152.688,0.000,2778,478,478,476,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,270,6210,1270,474000,474000,0,0,10739350,475000,10762350,10785350,6.672,,,,,,,,,,,,,,
12900,2011.391,3.180,215.043,218.223,34776,1827.049,1954.908,178.344,0.000,2791,480,480,478,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,512,11776,1512,477000,477000,0,0,10808350,477000,10808350,10831350,6.672,,,,,,,,,,,,,,
12960,2013.078,3.285,215.043,218.332,38525,1810.752,1954.908,196.328,0.000,2804,482,482,480,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,675,15525,1675,479000,479000,0,0,10854350,479000,10854350,10877350,6.672,,,,,,,,,,,,,,
13020,2019.688,3.207,215.043,218.250,21643,1785.502,1968.502,228.188,0.000,2817,484,484,483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,940,21620,940,482000,482000,0,0,10923350,482000,10923350,10923350,6.672,,,,,,,,,,,,,,
13080,2019.688,3.215,215.043,218.258,34661,1774.971,1968.502,238.719,0.000,2830,487,487,485,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,222,5106,1222,483000,483000,0,0,10946350,484000,10969350,10992350,6.672,,,,,,,,,,,,,,
13140,2019.703,3.293,215.043,218.336,34362,1825.127,1968.502,188.578,0.000,2843,489,489,487,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,494,11362,1494,486000,486000,0,0,11015350,486000,11015350,11038350,6.672,,,,,,,,,,,,,,
13200,2019.844,3.203,215.043,218.246,40848,1760.314,1968.502,253.531,0.000,2856,491,491,489,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,776,17848,1776,488000,488000,0,0,11061350,488000,11061350,11084350,6.672,,,,,,,,,,,,,,
13260,2019.844,3.188,215.043,218.234,21390,1796.674,1968.502,217.172,0.000,2869,493,493,492,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,930,21390,930,491000,491000,0,0,11130350,491000,11130350,11130350,6.672,,,,,,,,,,,,,,
13320,2027.844,3.262,215.043,218.309,27416,1827.377,1968.502,194.469,0.000,2882,496,496,494,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,192,4416,1192,493000,493000,0,0,11176350,493000,11176350,11199350,6.672,,,,,,,,,,,,,,
13380,2035.234,3.371,215.043,218.418,33764,1790.471,1968.502,238.781,0.000,2895,498,498,496,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,468,10764,1468,495000,495000,0,0,11222350,495000,11222350,11245350,6.672,,,,,,,,,,,,,,
13440,2039.641,3.238,215.043,218.277,40135,1810.643,2001.018,223.016,0.000,2908,500,500,498,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,745,17135,1745,497000,497000,0,0,11268350,497000,11268350,11291350,6.672,,,,,,,,,,,,,,
13500,2039.641,3.273,215.043,218.316,31809,1822.080,2001.018,205.078,0.000,2921,502,502,501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,22540,980,499000,499000,0,0,11314350,500000,11337350,11337350,6.672,,,,,,,,,,,,,,
13560,2044.266,3.211,215.043,218.254,26151,1816.236,2001.018,222.047,0.000,2934,505,505,503,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,136,3128,1136,502000,502000,0,0,11383350,502000,11383350,11406350,6.672,,,,,,,,,,,,,,
13620,2066.766,3.359,215.043,218.406,32476,1790.002,2001.018,270.781,0.000,2947,507,507,505,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,412,9476,1412,504000,504000,0,0,11429350,504000,11429350,11452350,6.672,,,,,,,,,,,,,,
13680,2067.047,3.129,215.043,218.168,38663,1812.439,2001.018,248.625,0.000,2960,509,509,507,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,681,15663,1681,506000,506000,0,0,11475350,506000,11475350,11498350,6.672,,,,,,,,,,,,,,
13740,2067.047,3.234,215.043,218.277,34684,1837.939,2001.018,223.125,0.000,2973,511,511,510,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,972,22356,972,508000,508000,0,0,11521350,509000,11544350,11544350,6.672,,,,,,,,,,,,,,
13800,2067.844,3.324,215.043,218.363,27761,1858.814,2003.002,202.672,0.000,2986,514,514,512,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,207,4761,1207,511000,511000,0,0,11590350,511000,11590350,11613350,6.672,,,,,,,,,,,,,,
13860,2067.844,3.238,215.043,218.285,30820,1770.799,2003.002,291.062,0.000,2999,516,516,514,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,340,7820,1340,513000,513000,0,0,11636350,513000,11636350,11659350,6.672,,,,,,,,,,,,,,
13920,2067.844,3.164,215.043,218.211,37237,1789.924,2003.002,271.938,0.000,3012,518,518,516,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,619,14237,1619,515000,515000,0,0,11682350,515000,11682350,11705350,6.672,,,,,,,,,,,,,,
13980,2067.844,3.137,215.043,218.176,42435,1830.049,2003.002,231.812,0.000,3025,520,520,519,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887,20401,887,517000,517000,0,0,11728350,518000,11751350,11751350,6.672,,,,,,,,,,,,,,
14040,2111.250,3.293,215.043,218.336,26680,1864.846,2018.096,240.469,0.000,3038,523,523,521,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,160,3680,1160,520000,520000,0,0,11797350,520000,11797350,11820350,6.672,,,,,,,,,,,,,,
14100,2113.188,3.324,215.043,218.371,33120,1889.846,2049.252,217.406,0.000,3051,525,525,523,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,440,10120,1440,522000,522000,0,0,11843350,522000,11843350,11866350,6.672,,,,,,,,,,,,,,
14160,2113.234,3.215,215.043,218.250,36754,1875.580,2049.252,230.969,0.000,3064,527,527,525,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,598,13754,1598,524000,524000,0,0,11889350,524000,11889350,11912350,6.672,,,,,,,,,,,,,,
14220,2113.234,3.082,215.043,218.125,41055,1916.236,2049.252,191.000,0.000,3077,529,529,528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,876,20148,876,526000,526000,0,0,11935350,527000,11958350,11958350,6.672,,,,,,,,,,,,,,
14280,2125.000,3.348,215.043,218.391,26427,1847.080,2049.252,269.859,0.000,3090,532,532,530,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,149,3427,1149,529000,529000,0,0,12004350,529000,12004350,12027350,6.672,,,,,,,,,,,,,,
14340,2125.000,3.410,215.043,218.453,32729,1872.236,2049.252,246.828,0.000,3103,534,534,532,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,423,9729,1423,531000,531000,0,0,12050350,531000,12050350,12073350,6.672,,,,,,,,,,,,,,
14400,2128.469,3.109,215.043,218.148,39031,1905.174,2049.252,214.672,0.000,3116,536,536,534,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,697,16031,1697,533000,533000,0,0,12096350,533000,12096350,12119350,6.672,,,,,,,,,,,,,,
