elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50,topgun_or_prune_stamped_refs_total_a,topgun_or_prune_stamped_refs_total_b,topgun_or_prune_stamped_bytes_total_a,topgun_or_prune_stamped_bytes_total_b,topgun_or_prune_drained_refs_total_a,topgun_or_prune_drained_refs_total_b,topgun_or_prune_restored_refs_total_a,topgun_or_prune_restored_refs_total_b,topgun_or_prune_rebuild_cleared_refs_total_a,topgun_or_prune_rebuild_cleared_refs_total_b,topgun_or_prune_epochs_entered_total_a,topgun_or_prune_epochs_entered_total_b,topgun_or_prune_epochs_exited_total_a,topgun_or_prune_epochs_exited_total_b,topgun_or_prune_indexed_refs_a,topgun_or_prune_indexed_refs_b,o0_tear_class
25570,745453,99000,99000,0,0,0,0,0,2219715,99,745354,99,748,748,1493,1099,2,0,1008,748,748,748,746,746,2,1,99000,99,99,99,5,1493,5,1493,99000,99,99000,99,2219715,99,16997905,0,746000,746000,16995605,16995605,745000,745000,0,0,0,0,747,747,745,745,1100,1100,CONSISTENT
25580,745717,99000,99000,0,0,0,0,0,2219715,99,745618,99,748,748,1493,1363,2,0,1008,748,748,748,746,746,12,1,99000,99,99,99,5,1493,5,1493,99000,99,99000,99,2219715,99,17003954,0,746000,746000,16995605,16995605,745000,745000,0,0,0,0,747,747,745,745,1363,1363,CONSISTENT
25590,745808,99000,99000,0,0,0,0,0,2219715,99,745709,99,748,748,1494,455,1,1000,415,748,748,748,747,747,22,1,99000,99,99,99,5,1494,5,1494,99000,99,99000,99,2219715,99,17006070,0,746000,746000,16995605,16995605,746000,746000,0,0,0,0,747,747,746,746,455,455,CONSISTENT
25600,746022,99000,99000,0,0,0,0,0,2219715,99,745923,99,748,748,1494,669,1,1000,415,748,748,748,747,747,32,1,99000,99,99,99,5,1494,5,1494,99000,99,99000,99,2219715,99,17011015,0,746000,746000,16995605,16995605,746000,746000,0,0,0,0,747,747,746,746,670,670,CONSISTENT
25610,746243,99000,99000,0,0,0,0,0,2219715,99,746144,99,748,748,1494,890,1,1000,415,748,748,748,747,747,42,1,99000,99,99,99,5,1494,5,1494,99000,99,99000,99,2219715,99,17016075,0,746000,746000,16995605,16995605,746000,746000,0,0,0,0,747,747,746,746,890,890,CONSISTENT
25620,746480,99000,99000,0,0,0,0,0,2219715,99,746381,99,749,749,1495,1127,2,0,1023,749,749,749,747,747,4,1,99000,99,99,99,5,1495,5,1495,99000,99,99000,99,2219715,99,17021526,0,747000,747000,17018605,17018605,746000,746000,0,0,0,0,748,748,746,746,1127,1127,CONSISTENT
25630,746732,99000,99000,0,0,0,0,0,2219715,99,746633,99,749,749,1495,1379,2,0,1023,749,749,749,747,747,14,1,99000,99,99,99,5,1495,5,1495,99000,99,99000,99,2219715,99,17027322,0,747000,747000,17018605,17018605,746000,746000,0,0,0,0,748,748,746,746,1381,1381,CONSISTENT
25640,746835,99000,99000,0,0,0,0,0,2219715,99,746736,99,749,749,1496,483,1,1000,479,749,749,749,748,748,22,1,99000,99,99,99,5,1496,5,1496,99000,99,99000,99,2219715,99,17029714,0,747000,747000,17018605,17018605,747000,747000,0,0,0,0,748,748,747,747,483,483,CONSISTENT
25650,747070,99000,99000,0,0,0,0,0,2219715,99,746971,99,749,749,1496,718,1,1000,479,749,749,749,748,748,34,1,99000,99,99,99,5,1496,5,1496,99000,99,99000,99,2219715,99,17035119,0,747000,747000,17018605,17018605,747000,747000,0,0,0,0,748,748,747,747,718,718,CONSISTENT
25660,747292,99000,99000,0,0,0,0,0,2219715,99,747193,99,749,749,1496,940,1,1000,479,749,749,749,748,748,44,1,99000,99,99,99,5,1496,5,1496,99000,99,99000,99,2219715,99,17040248,0,747000,747000,17018605,17018605,747000,747000,0,0,0,0,748,748,747,747,944,944,CONSISTENT
25670,747506,99000,99000,0,0,0,0,0,2219715,99,747407,99,750,750,1497,1154,2,0,1029,750,750,750,748,748,6,1,99000,99,99,99,5,1497,5,1497,99000,99,99000,99,2219715,99,17045147,0,748000,748000,17041605,17041605,747000,747000,0,0,0,0,749,749,747,747,1154,1154,CONSISTENT
25680,747653,99000,99000,0,0,0,0,0,2219715,99,747554,99,750,750,1498,302,1,1000,296,750,750,750,749,749,16,1,99000,99,99,99,5,1498,5,1498,99000,99,99000,99,2219715,99,17048551,0,748000,748000,17041605,17041605,748000,748000,0,0,0,0,749,749,748,748,302,302,CONSISTENT
25690,747832,99000,99000,0,0,0,0,0,2219715,99,747733,99,750,750,1498,481,1,1000,296,750,750,750,749,749,25,1,99000,99,99,99,5,1498,5,1498,99000,99,99000,99,2219715,99,17052668,0,748000,748000,17041605,17041605,748000,748000,0,0,0,0,749,749,748,748,481,481,CONSISTENT
25700,748080,99000,99000,0,0,0,0,0,2219715,99,747981,99,750,750,1498,729,1,1000,296,750,750,750,749,749,35,1,99000,99,99,99,5,1498,5,1498,99000,99,99000,99,2219715,99,17058372,0,748000,748000,17041605,17041605,748000,748000,0,0,0,0,749,749,748,748,732,733,TORN-PERSISTENT
25710,748324,99000,99000,0,0,0,0,0,2219715,99,748225,99,750,750,1498,973,1,1000,296,750,750,750,749,749,45,1,99000,99,99,99,5,1498,5,1498,99000,99,99000,99,2219715,99,17063984,0,748000,748000,17041605,17041605,748000,748000,0,0,0,0,749,749,748,748,974,974,CONSISTENT
25720,748572,99000,99000,0,0,0,0,0,2219715,99,748473,99,751,751,1499,1221,2,0,1031,751,751,751,749,749,6,1,99000,99,99,99,5,1499,5,1499,99000,99,99000,99,2219715,99,17069688,0,749000,749000,17064605,17064605,748000,748000,0,0,0,0,750,750,748,748,1224,1224,CONSISTENT
25730,748747,99000,99000,0,0,0,0,0,2219715,99,748648,99,751,751,1500,397,1,1000,392,751,751,751,750,750,16,1,99000,99,99,99,5,1500,5,1500,99000,99,99000,99,2219715,99,17073736,0,749000,749000,17064605,17064605,749000,749000,0,0,0,0,750,750,749,749,397,397,CONSISTENT
25740,748960,99000,99000,0,0,0,0,0,2219715,99,748861,99,751,751,1500,610,1,1000,392,751,751,751,750,750,26,1,99000,99,99,99,5,1500,5,1500,99000,99,99000,99,2219715,99,17078635,0,749000,749000,17064605,17064605,749000,749000,0,0,0,0,750,750,749,749,611,611,CONSISTENT
25750,749233,99000,99000,0,0,0,0,0,2219715,99,749134,99,751,751,1500,883,1,1000,392,751,751,751,750,750,36,1,99000,99,99,99,5,1500,5,1500,99000,99,99000,99,2219715,99,17084937,0,749000,749000,17064605,17064605,749000,749000,0,0,0,0,750,750,749,749,884,884,CONSISTENT
25760,749509,99000,99000,0,0,0,0,0,2219715,99,749410,99,752,752,1501,1159,2,0,1036,752,752,752,750,750,4,1,99000,99,99,99,5,1501,5,1501,99000,99,99000,99,2219715,99,17091262,0,750000,750000,17087605,17087605,749000,749000,0,0,0,0,751,751,749,749,1160,1160,CONSISTENT
25770,749796,99000,99000,0,0,0,0,0,2219715,99,749697,99,752,752,1501,1446,2,0,1036,752,752,752,750,750,14,1,99000,99,99,99,5,1501,5,1501,99000,99,99000,99,2219715,99,17097863,0,750000,750000,17087605,17087605,749000,749000,0,0,0,0,751,751,749,749,1446,1446,CONSISTENT
25780,749942,99000,99000,0,0,0,0,0,2219715,99,749843,99,752,752,1502,593,1,1000,460,752,752,752,751,751,24,1,99000,99,99,99,5,1502,5,1502,99000,99,99000,99,2219715,99,17101244,0,750000,750000,17087605,17087605,750000,750000,0,0,0,0,751,751,750,750,593,593,CONSISTENT
25790,750189,99000,99000,0,0,0,0,0,2219715,99,750090,99,752,752,1502,840,1,1000,460,752,752,752,751,751,32,1,99000,99,99,99,5,1502,5,1502,99000,99,99000,99,2219715,99,17106925,0,750000,750000,17087605,17087605,750000,750000,0,0,0,0,751,751,750,750,841,841,CONSISTENT
25800,750466,99000,99000,0,0,0,0,0,2219715,99,750367,99,753,753,1503,1117,2,0,1001,753,753,753,751,751,4,1,99000,99,99,99,5,1503,5,1503,99000,99,99000,99,2219715,99,17113296,0,751000,751000,17110605,17110605,750000,750000,0,0,0,0,752,752,750,750,1119,1119,CONSISTENT
25810,750656,99000,99000,0,0,0,0,0,2219715,99,750557,99,753,753,1503,1307,2,0,1001,753,753,753,751,751,14,1,99000,99,99,99,5,1503,5,1503,99000,99,99000,99,2219715,99,17117712,0,751000,751000,17110605,17110605,750000,750000,0,0,0,0,752,752,750,750,1309,1309,CONSISTENT
25820,750854,99000,99000,0,0,0,0,0,2219715,99,750755,99,753,753,1504,506,1,1000,504,753,753,753,752,752,24,1,99000,99,99,99,5,1504,5,1504,99000,99,99000,99,2219715,99,17122243,0,751000,751000,17110605,17110605,751000,751000,0,0,0,0,752,752,751,751,506,506,CONSISTENT
25830,751070,99000,99000,0,0,0,0,0,2219715,99,750971,99,753,753,1504,722,1,1000,504,753,753,753,752,752,33,1,99000,99,99,99,5,1504,5,1504,99000,99,99000,99,2219715,99,17127234,0,751000,751000,17110605,17110605,751000,751000,0,0,0,0,752,752,751,751,726,726,CONSISTENT
25840,751324,99000,99000,0,0,0,0,0,2219715,99,751225,99,753,753,1504,976,1,1000,504,753,753,753,752,752,43,1,99000,99,99,99,5,1504,5,1504,99000,99,99000,99,2219715,99,17133053,0,751000,751000,17110605,17110605,751000,751000,0,0,0,0,752,752,751,751,978,978,CONSISTENT
25850,751592,99000,99000,0,0,0,0,0,2219715,99,751493,99,754,754,1505,1244,2,0,1009,754,754,754,752,752,8,1,99000,99,99,99,5,1505,5,1505,99000,99,99000,99,2219715,99,17139240,0,752000,752000,17133605,17133605,751000,751000,0,0,0,0,753,753,751,751,1247,1247,CONSISTENT
25860,751860,99000,99000,0,0,0,0,0,2219715,99,751761,99,754,754,1506,513,1,1000,507,754,754,754,753,753,18,1,99000,99,99,99,5,1506,5,1506,99000,99,99000,99,2219715,99,17145404,0,752000,752000,17133605,17133605,752000,752000,0,0,0,0,753,753,752,752,513,513,CONSISTENT
25870,752026,99000,99000,0,0,0,0,0,2219715,99,751927,99,754,754,1506,679,1,1000,507,754,754,754,753,753,28,1,99000,99,99,99,5,1506,5,1506,99000,99,99000,99,2219715,99,17149222,0,752000,752000,17133605,17133605,752000,752000,0,0,0,0,753,753,752,752,681,682,TORN-PERSISTENT
25880,752305,99000,99000,0,0,0,0,0,2219715,99,752206,99,754,754,1506,958,1,1000,507,754,754,754,753,753,38,1,99000,99,99,99,5,1506,5,1506,99000,99,99000,99,2219715,99,17155639,0,752000,752000,17133605,17133605,752000,752000,0,0,0,0,753,753,752,752,960,960,CONSISTENT
25890,752557,99000,99000,0,0,0,0,0,2219715,99,752458,99,755,755,1507,1210,2,0,1026,755,755,755,753,753,6,1,99000,99,99,99,5,1507,5,1507,99000,99,99000,99,2219715,99,17161435,0,753000,753000,17156605,17156605,752000,752000,0,0,0,0,754,754,752,752,1211,1211,CONSISTENT
25900,752829,99000,99000,0,0,0,0,0,2219715,99,752730,99,755,755,1508,483,1,1000,483,755,755,755,754,754,16,1,99000,99,99,99,5,1508,5,1508,99000,99,99000,99,2219715,99,17167714,0,753000,753000,17156605,17156605,753000,753000,0,0,0,0,754,754,753,753,485,486,TORN-PERSISTENT
25910,752971,99000,99000,0,0,0,0,0,2219715,99,752872,99,755,755,1508,625,1,1000,483,755,755,755,754,754,26,1,99000,99,99,99,5,1508,5,1508,99000,99,99000,99,2219715,99,17170980,0,753000,753000,17156605,17156605,753000,753000,0,0,0,0,754,754,753,753,626,626,CONSISTENT
25920,753253,99000,99000,0,0,0,0,0,2219715,99,753154,99,755,755,1508,907,1,1000,483,755,755,755,754,754,36,1,99000,99,99,99,5,1508,5,1508,99000,99,99000,99,2219715,99,17177466,0,753000,753000,17156605,17156605,753000,753000,0,0,0,0,754,754,753,753,909,909,CONSISTENT
25930,753535,99000,99000,0,0,0,0,0,2219715,99,753436,99,756,756,1509,1189,2,0,1007,756,756,756,754,754,6,1,99000,99,99,99,5,1509,5,1509,99000,99,99000,99,2219715,99,17183975,0,754000,754000,17179605,17179605,753000,753000,0,0,0,0,755,755,753,753,1191,1193,TORN-PERSISTENT
25940,753793,99000,99000,0,0,0,0,0,2219715,99,753694,99,756,756,1509,1447,2,0,1007,756,756,756,754,754,14,1,99000,99,99,99,5,1509,5,1509,99000,99,99000,99,2219715,99,17189886,0,754000,754000,17179605,17179605,753000,753000,0,0,0,0,755,755,753,753,1448,1448,CONSISTENT
25950,753938,99000,99000,0,0,0,0,0,2219715,99,753839,99,756,756,1510,593,1,1000,466,756,756,756,755,755,24,1,99000,99,99,99,5,1510,5,1510,99000,99,99000,99,2219715,99,17193244,0,754000,754000,17179605,17179605,754000,754000,0,0,0,0,755,755,754,754,595,595,CONSISTENT
25960,754220,99000,99000,0,0,0,0,0,2219715,99,754121,99,756,756,1510,875,1,1000,466,756,756,756,755,755,36,1,99000,99,99,99,5,1510,5,1510,99000,99,99000,99,2219715,99,17199730,0,754000,754000,17179605,17179605,754000,754000,0,0,0,0,755,755,754,754,876,876,CONSISTENT
