epoch,entered_index,stamped_bytes,refs_at_entry,has_exit_row,exit_kind_variant,unclassified_exit,class_a,class_b,class_c,class_d,class_e,class_f
392,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
393,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
394,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
395,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
396,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
397,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
398,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
399,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
400,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
401,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
402,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
403,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
404,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
405,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
406,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
407,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
408,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
409,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
410,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
411,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
412,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
413,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
414,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
415,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
416,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
417,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
418,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
419,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
420,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
421,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
422,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
423,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
424,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
425,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
426,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
427,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
428,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
429,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
430,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
431,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
432,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
433,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
434,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
435,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
436,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
437,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
438,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
439,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
440,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
441,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
442,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
443,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
444,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
445,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
446,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
447,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
448,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
449,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
450,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
451,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
452,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
453,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
454,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
455,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
456,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
457,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
458,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
459,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
460,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
461,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
462,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
463,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
464,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
465,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
466,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
467,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
468,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
469,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
470,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
471,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
472,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
473,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
474,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
475,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
476,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
477,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
478,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
479,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
480,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
481,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
482,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
483,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
484,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
485,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
486,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
487,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
488,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
489,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
490,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
491,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
492,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
493,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
494,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
495,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
496,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
497,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
498,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
499,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
500,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
501,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
502,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
503,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
504,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
505,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
506,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
507,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
508,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
509,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
510,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
511,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
512,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
513,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
514,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
515,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
516,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
517,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
518,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
519,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
520,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
521,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
522,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
523,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
524,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
525,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
526,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
527,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
528,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
529,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
530,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
531,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
532,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
533,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
534,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
535,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
536,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
537,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
538,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
539,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
540,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
541,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
542,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
543,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
544,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
545,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
546,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
547,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
548,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
549,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
550,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
551,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
552,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
553,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
554,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
555,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
556,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
557,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
558,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
559,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
560,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
561,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
562,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
563,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
564,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
565,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
566,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
567,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
568,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
569,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
570,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
571,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
572,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
573,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
574,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
575,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
576,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
577,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
578,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
579,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
580,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
581,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
582,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
583,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
584,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
585,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
586,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
587,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
588,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
589,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
590,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
591,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
592,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
593,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
594,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
595,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
596,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
597,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
598,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
599,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
600,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
601,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
602,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
603,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
604,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
605,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
606,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
607,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
608,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
609,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
610,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
611,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
612,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
613,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
614,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
615,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
616,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
617,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
618,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
619,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
620,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
621,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
622,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
623,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
624,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
625,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
626,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
627,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
628,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
629,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
630,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
631,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
632,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
633,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
634,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
635,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
636,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
637,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
638,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
639,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
640,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
641,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
642,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
643,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
644,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
645,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
646,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
647,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
648,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
649,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
650,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
651,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
652,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
653,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
654,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
655,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
656,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
657,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
658,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
659,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
660,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
661,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
662,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
663,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
664,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
665,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
666,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
667,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
668,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
669,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
670,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
671,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
672,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
673,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
674,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
675,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
676,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
677,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
678,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
679,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
680,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
681,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
682,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
683,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
684,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
685,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
686,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
687,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
688,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
689,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
690,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
691,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
692,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
693,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
694,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
695,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
696,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
697,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
698,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
699,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
700,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
701,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
702,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
703,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
704,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
705,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
706,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
707,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
708,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
709,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
710,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
711,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
712,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
713,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
714,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
715,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
716,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
717,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
718,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
719,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
720,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
721,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
722,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
723,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
724,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
725,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
726,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
727,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
728,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
729,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
730,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
731,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
732,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
733,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
734,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
735,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
736,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
737,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
738,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
739,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
740,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
741,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
742,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
743,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
744,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
745,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
746,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
747,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
748,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
749,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
750,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
751,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
752,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
753,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
754,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
755,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
756,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
757,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
758,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
759,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
760,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
761,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
762,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
763,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
764,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
765,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
766,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
767,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
768,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
769,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
770,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
771,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
772,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
773,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
774,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
775,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
776,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
777,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
778,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
779,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
780,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
781,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
782,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
783,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
784,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
785,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
786,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
787,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
788,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
