elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes
18000,7393.953,527.797,213.613,741.414,710066
18060,7394.422,529.602,213.613,743.246,720186
18120,7395.094,532.105,213.613,745.707,748430
18180,7397.297,533.723,218.566,752.297,744359
18240,7397.922,536.000,218.566,754.555,767980
18300,7398.703,537.875,218.566,756.438,777042
18360,7399.234,539.891,218.566,758.434,784747
18420,7412.266,541.891,218.566,760.449,796224
18480,7417.344,543.914,218.566,762.480,807241
18540,7413.891,545.770,218.566,764.312,819408
18600,7414.875,547.566,218.566,766.152,830310
18660,7415.422,549.539,218.566,768.113,844547
18720,7415.938,551.578,218.566,770.129,849975
18780,7416.500,553.660,218.566,772.227,874608
18840,7417.078,555.789,218.582,774.359,894457
18900,7423.672,557.566,218.598,776.172,901449
18960,7418.156,559.609,222.598,782.211,918239
19020,7418.625,561.570,226.645,788.199,931648
19080,7419.188,563.539,226.645,790.180,943654
19140,7423.797,565.309,238.660,803.949,957109
19200,7419.328,567.406,238.691,806.094,970472
19260,7422.844,569.160,238.691,807.816,981420
19320,7436.469,571.277,238.691,809.965,995197
19380,7424.953,573.445,238.691,812.145,1026063
19440,7425.438,575.145,238.691,813.809,1022682
19500,7431.359,577.426,238.691,816.102,1054077
19560,7431.875,579.219,238.691,817.902,1066819
19620,7445.703,581.305,238.691,819.961,1081539
19680,7436.188,583.102,238.691,821.781,1096696
19740,7436.766,584.934,238.691,823.625,1112865
19800,7435.266,587.012,238.691,825.691,1127355
19860,7436.703,588.859,238.691,827.535,1140143
19920,7437.844,590.617,238.691,829.316,1158313
19980,7438.406,593.090,238.691,831.781,1191019
20040,7438.938,594.625,238.691,833.324,1192077
20100,7443.500,596.871,238.691,835.566,1223150
20161,7455.844,598.777,238.691,837.473,1236352
20220,7446.297,600.535,238.691,839.219,1251463
20280,7446.844,602.445,238.691,841.152,1267678
20340,7448.828,604.336,238.691,843.031,1283387
20400,7453.906,606.406,238.691,845.105,1309377
20460,7455.797,608.312,238.691,847.004,1314920
20520,7458.500,610.203,238.691,848.898,1338495
20580,7470.266,612.445,238.691,851.129,1365566
20640,7463.766,614.340,238.691,853.023,1381574
20700,7466.719,616.340,238.691,855.035,1397467
20760,7475.703,618.043,238.691,856.738,1411543
20820,7488.469,619.879,238.691,858.566,1428264
20880,7512.141,621.812,238.691,860.523,1450436
20940,7518.531,623.773,238.691,862.453,1461499
21000,7515.609,625.832,238.691,864.523,1495033
21060,7516.266,627.863,238.691,866.523,1509776
21120,7516.828,629.648,238.691,868.336,1526865
21180,7517.391,631.746,238.691,870.441,1544161
21240,7518.062,633.613,238.691,872.297,1561940
21300,7521.453,635.391,238.691,874.062,1579282
21360,7532.344,637.152,238.691,875.859,1596348
21420,7529.578,639.531,238.691,878.230,1628640
21480,7532.188,641.402,238.691,880.090,1647063
21540,7552.922,643.305,238.691,881.984,1664129
