elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes,phys_footprint_mb,phys_footprint_peak_mb,reclaimable_mb,compressed_mb,conj_snapshots_total,conj_current_epoch,conj_ceiling,conj_durable_watermark,durable_watermark_lag,claims,claim_lag_p50,claim_lag_p99,claim_lag_max,ret_epochs_claim_only,ret_epochs_durability_only,ret_epochs_both,ret_epochs_neither,ret_refs_claim_only,ret_refs_durability_only,ret_refs_both,ret_refs_neither,ret_stamped_bytes,ret_epochs_unslotted,ret_refs_open_epoch,ret_stamped_bytes_open_epoch,indexed_refs,considered_total,dropped_total,matched_nothing_total,absent_total,bytes_freed_total,removed_refs_observed_total,removed_bytes_observed_total,stamped_bytes_total,clean_mb
4440,3727.234,3.285,64.762,68.062,36202,3008.067,3008.067,744.766,29.625,962,160,160,158,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,574,13202,1574,157000,157000,0,0,3448354,157000,3448354,3471354,6.453
4500,3811.422,3.289,64.762,68.051,40342,3092.020,3092.020,744.766,29.359,975,162,162,160,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,754,17342,1754,159000,159000,0,0,3494354,159000,3494354,3517354,6.453
4560,3899.547,3.375,64.762,68.133,33051,2923.317,3103.583,1000.891,28.594,988,164,164,163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900,20700,900,161000,161000,0,0,3540354,162000,3563354,3563354,6.453
4620,4009.781,3.355,64.762,68.113,27807,3033.333,3103.583,1000.891,28.328,1001,167,167,165,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,209,4807,1209,164000,164000,0,0,3609354,164000,3609354,3632354,6.453
4680,4117.562,3.359,64.762,68.121,34845,3140.942,3140.942,1000.891,28.109,1014,169,169,167,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,513,11799,1513,166000,166000,0,0,3655354,166000,3655354,3678354,6.453
4740,4213.328,3.363,64.762,68.129,41699,3276.005,3276.005,962.203,28.328,1027,171,171,169,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,813,18699,1813,168000,168000,0,0,3701354,168000,3701354,3724354,6.453
4800,4294.609,3.285,64.762,68.047,46161,3356.552,3356.552,962.203,27.906,1040,174,173,171,3,1,1,1,1,0,1,1,0,0,1000,1000,0,46000,0,7,161,2007,170000,170000,0,0,3747354,170000,3747354,3793354,6.453
4860,4293.750,3.359,64.762,68.121,28589,3138.599,3372.333,1179.438,27.812,1053,176,176,174,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,51,1173,1051,172000,172000,0,0,3793354,173000,3816354,3839354,6.453
4920,4372.766,3.262,64.762,68.020,29279,3217.536,3372.333,1179.438,27.812,1066,178,178,176,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,273,6279,1273,175000,175000,0,0,3862354,175000,3862354,3885354,6.453
4980,4468.422,3.348,64.762,68.109,33258,3312.724,3372.333,1179.438,27.375,1079,180,180,178,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,446,10258,1446,177000,177000,0,0,3908354,177000,3908354,3931354,6.453
5040,4144.719,3.215,64.762,67.977,37030,3417.302,3417.302,750.859,27.047,1092,182,182,180,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,610,14030,1610,179000,179000,0,0,3954354,179000,3954354,3977354,6.453
5100,4085.250,3.332,64.762,68.090,40273,3499.896,3499.896,609.656,27.844,1105,184,184,182,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,751,17273,1751,181000,181000,0,0,4000354,181000,4000354,4023354,6.453
5160,4022.734,3.348,64.762,68.109,22563,3571.052,3571.052,477.125,28.969,1118,186,186,185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,839,19297,839,183000,183000,0,0,4046354,184000,4069354,4069354,6.453
5220,4042.594,3.371,64.762,68.137,45747,3638.364,3638.364,430.250,28.812,1130,188,188,186,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,989,22747,1989,185000,185000,0,0,4092354,185000,4092354,4115354,6.453
5280,3858.094,3.199,64.762,67.965,47909,3811.552,3811.552,102.531,59.469,1144,191,191,189,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,161,3703,1161,187000,187000,0,0,4138354,188000,4161354,4184354,6.453
5340,3924.047,3.383,64.762,68.141,31211,3877.271,3877.271,102.531,59.203,1157,193,193,191,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,357,8211,1357,190000,190000,0,0,4207354,190000,4207354,4230354,6.453
5400,3922.719,3.438,64.762,68.199,34247,3561.021,3891.786,391.234,32.953,1169,195,195,193,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,489,11247,1489,192000,192000,0,0,4253354,192000,4253354,4276354,6.453
5460,3980.906,3.258,64.762,68.023,35466,3618.599,3891.786,391.234,32.328,1182,197,197,195,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,542,12466,1542,194000,194000,0,0,4299354,194000,4299354,4322354,6.453
5520,4028.438,3.273,64.762,68.039,39330,3665.646,3891.786,391.234,31.812,1195,199,199,197,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,709,16307,1709,196000,196000,0,0,4345354,196000,4345354,4368354,6.453
