elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes
21600,12920.875,629.082,221.527,850.594,2503997
21660,12977.672,630.730,241.527,872.254,2521178
21720,12922.141,632.684,241.527,874.180,2540383
21780,13036.953,634.871,241.527,876.391,2574308
21840,12994.172,636.777,241.527,878.270,2593122
21900,13071.766,638.582,241.527,880.129,2611085
21960,13137.797,640.484,241.527,881.980,2628289
22020,13182.141,642.176,241.527,883.711,2645447
22080,13223.922,644.164,241.527,885.711,2673116
22140,13210.062,646.398,241.527,887.914,2699198
22200,13285.484,648.121,241.527,889.652,2713550
22260,13285.297,650.125,241.527,891.637,2735975
22320,13374.078,651.758,241.527,893.281,2754099
22380,13287.031,653.734,241.527,895.262,2772660
22440,13261.484,655.586,241.527,897.105,2792164
22500,13338.734,657.375,241.527,898.914,2810449
22560,13430.219,659.723,241.527,901.258,2841936
22620,13447.859,661.555,249.527,911.055,2860750
22680,13472.422,663.207,253.527,916.738,2879449
22740,13382.438,665.258,257.512,922.742,2898125
22800,13408.500,667.125,257.512,924.668,2916985
22860,13491.219,669.195,257.512,926.695,2948127
22920,13486.562,671.070,257.512,928.566,2966550
22980,13540.875,672.883,257.512,930.383,2984007
23040,13505.750,674.734,257.512,932.242,3003327
23100,13552.016,676.570,257.512,934.105,3025614
23160,13411.125,678.906,257.512,936.410,3054594
23220,13537.391,680.570,257.512,938.066,3073155
23280,13412.109,682.438,257.512,939.934,3093280
23340,13512.953,684.242,257.512,941.738,3112669
23400,13574.250,686.102,257.512,943.629,3131621
23460,13635.719,688.301,262.527,950.828,3163545
23520,13782.859,689.727,260.516,950.258,3170215
23580,13864.125,691.992,260.516,952.504,3202162
23640,13795.078,693.750,260.516,954.254,3220585
23700,13656.781,695.727,260.516,956.230,3238341
23760,13752.047,697.344,260.516,957.891,3259524
23820,13840.734,699.637,260.516,960.141,3288941
23880,13811.234,701.445,260.516,961.934,3307387
23940,13605.203,703.301,260.516,963.801,3325534
24000,13802.359,705.008,260.516,965.504,3344854
24060,13850.406,706.934,260.516,967.426,3361575
24121,13884.094,708.766,260.516,969.328,3387128
24180,13965.516,710.980,260.516,971.492,3416039
24240,13940.875,712.723,260.516,973.238,3435497
24300,13919.250,714.641,260.516,975.168,3455162
24360,13764.656,716.293,260.516,976.820,3478162
24420,13878.547,718.477,260.516,978.980,3504865
24480,13937.141,720.191,260.516,980.707,3520781
24540,13837.016,722.098,260.516,982.613,3540676
24600,13804.531,723.664,260.516,984.168,3559858
24660,14102.281,725.574,260.516,986.082,3576556
24720,14103.016,727.613,260.516,988.133,3608687
24780,13998.797,729.504,260.516,990.008,3629272
24840,14037.156,731.102,260.516,991.590,3648362
24900,13840.391,732.996,260.516,993.508,3666854
24960,14012.875,735.043,260.516,995.570,3694822
25020,14098.422,736.984,260.516,997.492,3718144
25080,14060.875,738.484,260.516,998.992,3736452
25140,13947.547,740.551,260.516,1001.051,3756623
