elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50,topgun_or_prune_stamped_refs_total_a,topgun_or_prune_stamped_refs_total_b,topgun_or_prune_stamped_bytes_total_a,topgun_or_prune_stamped_bytes_total_b,topgun_or_prune_drained_refs_total_a,topgun_or_prune_drained_refs_total_b,topgun_or_prune_restored_refs_total_a,topgun_or_prune_restored_refs_total_b,topgun_or_prune_rebuild_cleared_refs_total_a,topgun_or_prune_rebuild_cleared_refs_total_b,topgun_or_prune_epochs_entered_total_a,topgun_or_prune_epochs_entered_total_b,topgun_or_prune_epochs_exited_total_a,topgun_or_prune_epochs_exited_total_b,topgun_or_prune_indexed_refs_a,topgun_or_prune_indexed_refs_b,o0_tear_class
21810,656816,99000,99000,0,0,0,0,0,2219715,99,656717,99,659,659,1315,1373,2,0,1039,659,659,659,657,657,10,1,99000,99,99,99,5,1315,5,1315,99000,99,99000,99,2219715,99,14957184,0,657000,657000,14948605,14948605,656000,656000,0,0,0,0,658,658,656,656,1373,1373,CONSISTENT
21820,657045,99000,99000,0,0,0,0,0,2219715,99,656946,99,659,659,1316,603,1,1000,593,659,659,659,658,658,20,1,99000,99,99,99,5,1316,5,1316,99000,99,99000,99,2219715,99,14962474,0,657000,657000,14948605,14948605,657000,657000,0,0,0,0,658,658,657,657,603,603,CONSISTENT
21830,657210,99000,99000,0,0,0,0,0,2219715,99,657111,99,659,659,1316,768,1,1000,593,659,659,659,658,658,30,1,99000,99,99,99,5,1316,5,1316,99000,99,99000,99,2219715,99,14966269,0,657000,657000,14948605,14948605,657000,657000,0,0,0,0,658,658,657,657,768,768,CONSISTENT
21840,657499,99000,99000,0,0,0,0,0,2219715,99,657400,99,660,660,1317,1057,2,0,1041,660,660,660,658,658,0,1,99000,99,99,99,5,1317,5,1317,99000,99,99000,99,2219715,99,14972916,0,658000,658000,14971605,14971605,657000,657000,0,0,0,0,659,659,657,657,1058,1059,TORN-PERSISTENT
21850,657782,99000,99000,0,0,0,0,0,2219715,99,657683,99,660,660,1317,1340,2,0,1041,660,660,660,658,658,10,1,99000,99,99,99,5,1317,5,1317,99000,99,99000,99,2219715,99,14979448,0,658000,658000,14971605,14971605,657000,657000,0,0,0,0,659,659,657,657,1341,1341,CONSISTENT
21860,657971,99000,99000,0,0,0,0,0,2219715,99,657872,99,660,660,1318,530,1,1000,522,660,660,660,659,659,20,1,99000,99,99,99,5,1318,5,1318,99000,99,99000,99,2219715,99,14983795,0,658000,658000,14971605,14971605,658000,658000,0,0,0,0,659,659,658,658,530,530,CONSISTENT
21870,658133,99000,99000,0,0,0,0,0,2219715,99,658034,99,660,660,1318,692,1,1000,522,660,660,660,659,659,30,1,99000,99,99,99,5,1318,5,1318,99000,99,99000,99,2219715,99,14987544,0,658000,658000,14971605,14971605,658000,658000,0,0,0,0,659,659,658,658,695,695,CONSISTENT
21880,658354,99000,99000,0,0,0,0,0,2219715,99,658255,99,660,660,1318,913,1,1000,522,660,660,660,659,659,40,1,99000,99,99,99,5,1318,5,1318,99000,99,99000,99,2219715,99,14992604,0,658000,658000,14971605,14971605,658000,658000,0,0,0,0,659,659,658,658,913,913,CONSISTENT
21891,658595,99000,99000,0,0,0,0,0,2219715,99,658496,99,661,661,1319,1154,2,0,1034,661,661,661,659,659,4,1,99000,99,99,99,5,1319,5,1319,99000,99,99000,99,2219715,99,14998147,0,659000,659000,14994605,14994605,658000,658000,0,0,0,0,660,660,658,658,1155,1155,CONSISTENT
21900,658778,99000,99000,0,0,0,0,0,2219715,99,658679,99,661,661,1320,338,1,1000,331,661,661,661,660,660,14,1,99000,99,99,99,5,1320,5,1320,99000,99,99000,99,2219715,99,15002379,0,659000,659000,14994605,14994605,659000,659000,0,0,0,0,660,660,659,659,338,338,CONSISTENT
21910,658905,99000,99000,0,0,0,0,0,2219715,99,658806,99,661,661,1320,465,1,1000,331,661,661,661,660,660,22,1,99000,99,99,99,5,1320,5,1320,99000,99,99000,99,2219715,99,15005300,0,659000,659000,14994605,14994605,659000,659000,0,0,0,0,660,660,659,659,466,466,CONSISTENT
21920,659137,99000,99000,0,0,0,0,0,2219715,99,659038,99,661,661,1320,697,1,1000,331,661,661,661,660,660,32,1,99000,99,99,99,5,1320,5,1320,99000,99,99000,99,2219715,99,15010636,0,659000,659000,14994605,14994605,659000,659000,0,0,0,0,660,660,659,659,697,697,CONSISTENT
21930,659383,99000,99000,0,0,0,0,0,2219715,99,659284,99,661,661,1320,943,1,1000,331,661,661,661,660,660,44,1,99000,99,99,99,5,1320,5,1320,99000,99,99000,99,2219715,99,15016294,0,659000,659000,14994605,14994605,659000,659000,0,0,0,0,660,660,659,659,944,944,CONSISTENT
21941,659638,99000,99000,0,0,0,0,0,2219715,99,659539,99,662,662,1321,1198,2,0,1042,662,662,662,660,660,6,1,99000,99,99,99,5,1321,5,1321,99000,99,99000,99,2219715,99,15022159,0,660000,660000,15017605,15017605,659000,659000,0,0,0,0,661,661,659,659,1199,1199,CONSISTENT
21950,659833,99000,99000,0,0,0,0,0,2219715,99,659734,99,662,662,1321,1393,2,0,1042,662,662,662,660,660,14,1,99000,99,99,99,5,1321,5,1321,99000,99,99000,99,2219715,99,15026644,0,660000,660000,15017605,15017605,659000,659000,0,0,0,0,661,661,659,659,1393,1393,CONSISTENT
21960,659937,99000,99000,0,0,0,0,0,2219715,99,659838,99,662,662,1322,498,1,1000,406,662,662,662,661,661,24,1,99000,99,99,99,5,1322,5,1322,99000,99,99000,99,2219715,99,15029059,0,660000,660000,15017605,15017605,660000,660000,0,0,0,0,661,661,660,660,498,498,CONSISTENT
21970,660146,99000,99000,0,0,0,0,0,2219715,99,660047,99,662,662,1322,707,1,1000,406,662,662,662,661,661,34,1,99000,99,99,99,5,1322,5,1322,99000,99,99000,99,2219715,99,15033866,0,660000,660000,15017605,15017605,660000,660000,0,0,0,0,661,661,660,660,707,707,CONSISTENT
21980,660382,99000,99000,0,0,0,0,0,2219715,99,660283,99,662,662,1322,943,1,1000,406,662,662,662,661,661,45,1,99000,99,99,99,5,1322,5,1322,99000,99,99000,99,2219715,99,15039294,0,660000,660000,15017605,15017605,660000,660000,0,0,0,0,661,661,660,660,943,943,CONSISTENT
21991,660615,99000,99000,0,0,0,0,0,2219715,99,660516,99,663,663,1323,1176,2,0,1010,663,663,663,661,661,6,1,99000,99,99,99,5,1323,5,1323,99000,99,99000,99,2219715,99,15044653,0,661000,661000,15040605,15040605,660000,660000,0,0,0,0,662,662,660,660,1176,1176,CONSISTENT
22000,660839,99000,99000,0,0,0,0,0,2219715,99,660740,99,663,663,1323,1400,2,0,1010,663,663,663,661,661,16,1,99000,99,99,99,5,1323,5,1323,99000,99,99000,99,2219715,99,15049805,0,661000,661000,15040605,15040605,660000,660000,0,0,0,0,662,662,660,660,1400,1400,CONSISTENT
22010,660967,99000,99000,0,0,0,0,0,2219715,99,660868,99,663,663,1324,529,1,1000,468,663,663,663,662,662,26,1,99000,99,99,99,5,1324,5,1324,99000,99,99000,99,2219715,99,15052772,0,661000,661000,15040605,15040605,661000,661000,0,0,0,0,662,662,661,661,531,531,CONSISTENT
22020,661223,99000,99000,0,0,0,0,0,2219715,99,661124,99,663,663,1324,785,1,1000,468,663,663,663,662,662,36,1,99000,99,99,99,5,1324,5,1324,99000,99,99000,99,2219715,99,15058683,0,661000,661000,15040605,15040605,661000,661000,0,0,0,0,662,662,661,661,788,788,CONSISTENT
22030,661465,99000,99000,0,0,0,0,0,2219715,99,661366,99,664,664,1325,1027,2,0,1004,664,664,664,662,662,0,1,99000,99,99,99,5,1325,5,1325,99000,99,99000,99,2219715,99,15064226,0,662000,662000,15063605,15063605,661000,661000,0,0,0,0,663,663,661,661,1028,1028,CONSISTENT
22040,661697,99000,99000,0,0,0,0,0,2219715,99,661598,99,664,664,1325,1259,2,0,1004,664,664,664,662,662,10,1,99000,99,99,99,5,1325,5,1325,99000,99,99000,99,2219715,99,15069562,0,662000,662000,15063605,15063605,661000,661000,0,0,0,0,663,663,661,661,1260,1262,TORN-PERSISTENT
22050,661823,99000,99000,0,0,0,0,0,2219715,99,661724,99,664,664,1326,386,1,1000,354,664,664,664,663,663,18,1,99000,99,99,99,5,1326,5,1326,99000,99,99000,99,2219715,99,15072506,0,662000,662000,15063605,15063605,662000,662000,0,0,0,0,663,663,662,662,387,387,CONSISTENT
22060,662075,99000,99000,0,0,0,0,0,2219715,99,661976,99,664,664,1326,638,1,1000,354,664,664,664,663,663,28,1,99000,99,99,99,5,1326,5,1326,99000,99,99000,99,2219715,99,15078302,0,662000,662000,15063605,15063605,662000,662000,0,0,0,0,663,663,662,662,640,640,CONSISTENT
22070,662326,99000,99000,0,0,0,0,0,2219715,99,662227,99,664,664,1326,889,1,1000,354,664,664,664,663,663,38,1,99000,99,99,99,5,1326,5,1326,99000,99,99000,99,2219715,99,15084075,0,662000,662000,15063605,15063605,662000,662000,0,0,0,0,663,663,662,662,891,891,CONSISTENT
22080,662589,99000,99000,0,0,0,0,0,2219715,99,662490,99,665,665,1327,1152,2,0,1001,665,665,665,663,663,4,1,99000,99,99,99,5,1327,5,1327,99000,99,99000,99,2219715,99,15090124,0,663000,663000,15086605,15086605,662000,662000,0,0,0,0,664,664,662,662,1153,1153,CONSISTENT
22091,662798,99000,99000,0,0,0,0,0,2219715,99,662699,99,665,665,1328,362,1,1000,354,665,665,665,664,664,16,1,99000,99,99,99,5,1328,5,1328,99000,99,99000,99,2219715,99,15094931,0,663000,663000,15086605,15086605,663000,663000,0,0,0,0,664,664,663,663,362,362,CONSISTENT
22100,662941,99000,99000,0,0,0,0,0,2219715,99,662842,99,665,665,1328,505,1,1000,354,665,665,665,664,664,24,1,99000,99,99,99,5,1328,5,1328,99000,99,99000,99,2219715,99,15098243,0,663000,663000,15086605,15086605,663000,663000,0,0,0,0,664,664,663,663,506,506,CONSISTENT
22110,663211,99000,99000,0,0,0,0,0,2219715,99,663112,99,665,665,1328,775,1,1000,354,665,665,665,664,664,34,1,99000,99,99,99,5,1328,5,1328,99000,99,99000,99,2219715,99,15104430,0,663000,663000,15086605,15086605,663000,663000,0,0,0,0,664,664,663,663,778,778,CONSISTENT
22120,663480,99000,99000,0,0,0,0,0,2219715,99,663381,99,666,666,1329,1044,2,0,1018,666,666,666,664,664,0,1,99000,99,99,99,5,1329,5,1329,99000,99,99000,99,2219715,99,15110617,0,664000,664000,15109605,15109605,663000,663000,0,0,0,0,665,665,663,663,1048,1048,CONSISTENT
22130,663734,99000,99000,0,0,0,0,0,2219715,99,663635,99,666,666,1329,1298,2,0,1018,666,666,666,664,664,10,1,99000,99,99,99,5,1329,5,1329,99000,99,99000,99,2219715,99,15116459,0,664000,664000,15109605,15109605,663000,663000,0,0,0,0,665,665,663,663,1300,1300,CONSISTENT
22140,663918,99000,99000,0,0,0,0,0,2219715,99,663819,99,666,666,1330,483,1,1000,478,666,666,666,665,665,20,1,99000,99,99,99,5,1330,5,1330,99000,99,99000,99,2219715,99,15120714,0,664000,664000,15109605,15109605,664000,664000,0,0,0,0,665,665,664,664,483,483,CONSISTENT
22150,664097,99000,99000,0,0,0,0,0,2219715,99,663998,99,666,666,1330,662,1,1000,478,666,666,666,665,665,30,1,99000,99,99,99,5,1330,5,1330,99000,99,99000,99,2219715,99,15124854,0,664000,664000,15109605,15109605,664000,664000,0,0,0,0,665,665,664,664,663,663,CONSISTENT
22160,664349,99000,99000,0,0,0,0,0,2219715,99,664250,99,666,666,1330,914,1,1000,478,666,666,666,665,665,40,1,99000,99,99,99,5,1330,5,1330,99000,99,99000,99,2219715,99,15130627,0,664000,664000,15109605,15109605,664000,664000,0,0,0,0,665,665,664,664,915,917,TORN-PERSISTENT
22170,664614,99000,99000,0,0,0,0,0,2219715,99,664515,99,667,667,1331,1179,2,0,1004,667,667,667,665,665,6,1,99000,99,99,99,5,1331,5,1331,99000,99,99000,99,2219715,99,15136745,0,665000,665000,15132605,15132605,664000,664000,0,0,0,0,666,666,664,664,1181,1181,CONSISTENT
22180,664822,99000,99000,0,0,0,0,0,2219715,99,664723,99,667,667,1332,388,1,1000,383,667,667,667,666,666,16,1,99000,99,99,99,5,1332,5,1332,99000,99,99000,99,2219715,99,15141529,0,665000,665000,15132605,15132605,665000,665000,0,0,0,0,666,666,665,665,388,388,CONSISTENT
22190,665003,99000,99000,0,0,0,0,0,2219715,99,664904,99,667,667,1332,569,1,1000,383,667,667,667,666,666,24,1,99000,99,99,99,5,1332,5,1332,99000,99,99000,99,2219715,99,15145692,0,665000,665000,15132605,15132605,665000,665000,0,0,0,0,666,666,665,665,570,570,CONSISTENT
22200,665293,99000,99000,0,0,0,0,0,2219715,99,665194,99,667,667,1332,859,1,1000,383,667,667,667,666,666,35,1,99000,99,99,99,5,1332,5,1332,99000,99,99000,99,2219715,99,15152362,0,665000,665000,15132605,15132605,665000,665000,0,0,0,0,666,666,665,665,860,861,TORN-PERSISTENT
22210,665492,99000,99000,0,0,0,0,0,2219715,99,665393,99,668,668,1333,1058,2,0,1036,668,668,668,666,666,0,1,99000,99,99,99,5,1333,5,1333,99000,99,99000,99,2219715,99,15156939,0,666000,666000,15155605,15155605,665000,665000,0,0,0,0,667,667,665,665,1059,1059,CONSISTENT
22220,665767,99000,99000,0,0,0,0,0,2219715,99,665668,99,668,668,1333,1333,2,0,1036,668,668,668,666,666,10,1,99000,99,99,99,5,1333,5,1333,99000,99,99000,99,2219715,99,15163287,0,666000,666000,15155605,15155605,665000,665000,0,0,0,0,667,667,665,665,1335,1335,CONSISTENT
22231,665979,99000,99000,0,0,0,0,0,2219715,99,665880,99,668,668,1334,546,1,1000,537,668,668,668,667,667,20,1,99000,99,99,99,5,1334,5,1334,99000,99,99000,99,2219715,99,15168163,0,666000,666000,15155605,15155605,666000,666000,0,0,0,0,667,667,666,666,546,546,CONSISTENT
22240,666117,99000,99000,0,0,0,0,0,2219715,99,666018,99,668,668,1334,684,1,1000,537,668,668,668,667,667,30,1,99000,99,99,99,5,1334,5,1334,99000,99,99000,99,2219715,99,15171337,0,666000,666000,15155605,15155605,666000,666000,0,0,0,0,667,667,666,666,686,686,CONSISTENT
22250,666362,99000,99000,0,0,0,0,0,2219715,99,666263,99,668,668,1334,929,1,1000,537,668,668,668,667,667,40,1,99000,99,99,99,5,1334,5,1334,99000,99,99000,99,2219715,99,15176995,0,666000,666000,15155605,15155605,666000,666000,0,0,0,0,667,667,666,666,930,930,CONSISTENT
22260,666599,99000,99000,0,0,0,0,0,2219715,99,666500,99,669,669,1335,1166,2,0,1035,669,669,669,667,667,4,1,99000,99,99,99,5,1335,5,1335,99000,99,99000,99,2219715,99,15182446,0,667000,667000,15178605,15178605,666000,666000,0,0,0,0,668,668,666,666,1167,1167,CONSISTENT
22270,666804,99000,99000,0,0,0,0,0,2219715,99,666705,99,669,669,1336,372,1,1000,359,669,669,669,668,668,14,1,99000,99,99,99,5,1336,5,1336,99000,99,99000,99,2219715,99,15187161,0,667000,667000,15178605,15178605,667000,667000,0,0,0,0,668,668,667,667,372,372,CONSISTENT
22280,667009,99000,99000,0,0,0,0,0,2219715,99,666910,99,669,669,1336,577,1,1000,359,669,669,669,668,668,26,1,99000,99,99,99,5,1336,5,1336,99000,99,99000,99,2219715,99,15191899,0,667000,667000,15178605,15178605,667000,667000,0,0,0,0,668,668,667,667,580,580,CONSISTENT
22290,667269,99000,99000,0,0,0,0,0,2219715,99,667170,99,669,669,1336,837,1,1000,359,669,669,669,668,668,34,1,99000,99,99,99,5,1336,5,1336,99000,99,99000,99,2219715,99,15197856,0,667000,667000,15178605,15178605,667000,667000,0,0,0,0,668,668,667,667,837,837,CONSISTENT
22300,667534,99000,99000,0,0,0,0,0,2219715,99,667435,99,670,670,1337,1102,2,0,1020,670,670,670,668,668,2,1,99000,99,99,99,5,1337,5,1337,99000,99,99000,99,2219715,99,15203951,0,668000,668000,15201605,15201605,667000,667000,0,0,0,0,669,669,667,667,1104,1104,CONSISTENT
22310,667814,99000,99000,0,0,0,0,0,2219715,99,667715,99,670,670,1337,1382,2,0,1020,670,670,670,668,668,12,1,99000,99,99,99,5,1337,5,1337,99000,99,99000,99,2219715,99,15210414,0,668000,668000,15201605,15201605,667000,667000,0,0,0,0,669,669,667,667,1385,1386,TORN-PERSISTENT
22320,667958,99000,99000,0,0,0,0,0,2219715,99,667859,99,670,670,1338,527,1,1000,399,670,670,670,669,669,22,1,99000,99,99,99,5,1338,5,1338,99000,99,99000,99,2219715,99,15213749,0,668000,668000,15201605,15201605,668000,668000,0,0,0,0,669,669,668,668,530,530,CONSISTENT
22330,668236,99000,99000,0,0,0,0,0,2219715,99,668137,99,670,670,1338,805,1,1000,399,670,670,670,669,669,32,1,99000,99,99,99,5,1338,5,1338,99000,99,99000,99,2219715,99,15220120,0,668000,668000,15201605,15201605,668000,668000,0,0,0,0,669,669,668,668,807,807,CONSISTENT
22340,668494,99000,99000,0,0,0,0,0,2219715,99,668395,99,671,671,1339,1063,2,0,1052,671,671,671,669,669,0,1,99000,99,99,99,5,1339,5,1339,99000,99,99000,99,2219715,99,15226077,0,669000,669000,15224605,15224605,668000,668000,0,0,0,0,670,670,668,668,1064,1064,CONSISTENT
22350,668751,99000,99000,0,0,0,0,0,2219715,99,668652,99,671,671,1339,1320,2,0,1052,671,671,671,669,669,10,1,99000,99,99,99,5,1339,5,1339,99000,99,99000,99,2219715,99,15231965,0,669000,669000,15224605,15224605,668000,668000,0,0,0,0,670,670,668,668,1322,1322,CONSISTENT
22360,669038,99000,99000,0,0,0,0,0,2219715,99,668939,99,671,671,1339,1607,2,0,1052,671,671,671,669,669,20,1,99000,99,99,99,5,1339,5,1339,99000,99,99000,99,2219715,99,15238566,0,669000,669000,15224605,15224605,668000,668000,0,0,0,0,670,670,668,668,1610,1610,CONSISTENT
