elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50,topgun_or_prune_stamped_refs_total_a,topgun_or_prune_stamped_refs_total_b,topgun_or_prune_stamped_bytes_total_a,topgun_or_prune_stamped_bytes_total_b,topgun_or_prune_drained_refs_total_a,topgun_or_prune_drained_refs_total_b,topgun_or_prune_restored_refs_total_a,topgun_or_prune_restored_refs_total_b,topgun_or_prune_rebuild_cleared_refs_total_a,topgun_or_prune_rebuild_cleared_refs_total_b,topgun_or_prune_epochs_entered_total_a,topgun_or_prune_epochs_entered_total_b,topgun_or_prune_epochs_exited_total_a,topgun_or_prune_epochs_exited_total_b,topgun_or_prune_indexed_refs_a,topgun_or_prune_indexed_refs_b,o0_tear_class
18120,574753,35000,35000,0,0,0,0,0,754706,35,574718,35,577,577,1151,1292,2,0,1067,577,577,577,575,575,6,1,35000,35,35,35,10,1151,10,1151,35000,35,35000,35,754706,35,13069330,0,575000,575000,13062614,13062614,574000,574000,0,0,0,0,576,576,574,574,1294,1294,CONSISTENT
18130,575116,35000,35000,0,0,0,0,0,754706,35,575081,35,577,577,1152,656,1,1000,652,577,577,577,576,576,16,1,35000,35,35,35,10,1152,10,1152,35000,35,35000,35,754706,35,13077702,0,575000,575000,13062614,13062614,575000,575000,0,0,0,0,576,576,575,575,656,656,CONSISTENT
18140,575327,35000,35000,0,0,0,0,0,754706,35,575292,35,577,577,1152,867,1,1000,652,577,577,577,576,576,24,1,35000,35,35,35,10,1152,10,1152,35000,35,35000,35,754706,35,13082555,0,575000,575000,13062614,13062614,575000,575000,0,0,0,0,576,576,575,575,868,869,TORN-PERSISTENT
18150,575711,35000,35000,0,0,0,0,0,754706,35,575676,35,578,578,1153,1251,2,0,1026,578,578,578,576,576,4,1,35000,35,35,35,10,1153,10,1153,35000,35,35000,35,754706,35,13091387,0,576000,576000,13085614,13085614,575000,575000,0,0,0,0,577,577,575,575,1252,1252,CONSISTENT
18160,576000,35000,35000,0,0,0,0,0,754706,35,575965,35,578,578,1154,541,1,1000,531,578,578,578,577,577,14,1,35000,35,35,35,10,1154,10,1154,35000,35,35000,35,754706,35,13098057,0,576000,576000,13085614,13085614,576000,576000,0,0,0,0,577,577,576,576,541,541,CONSISTENT
18170,576261,35000,35000,0,0,0,0,0,754706,35,576226,35,578,578,1154,802,1,1000,531,578,578,578,577,577,24,1,35000,35,35,35,10,1154,10,1154,35000,35,35000,35,754706,35,13104060,0,576000,576000,13085614,13085614,576000,576000,0,0,0,0,577,577,576,576,803,803,CONSISTENT
18180,576646,35000,35000,0,0,0,0,0,754706,35,576611,35,579,579,1155,1187,2,0,1053,579,579,579,577,577,2,1,35000,35,35,35,10,1155,10,1155,35000,35,35000,35,754706,35,13112938,0,577000,577000,13108614,13108614,576000,576000,0,0,0,0,578,578,576,576,1189,1190,TORN-PERSISTENT
18190,577032,35000,35000,0,0,0,0,0,754706,35,576997,35,579,579,1155,1573,2,0,1053,579,579,579,577,577,12,1,35000,35,35,35,10,1155,10,1155,35000,35,35000,35,754706,35,13121816,0,577000,577000,13108614,13108614,576000,576000,0,0,0,0,578,578,576,576,1575,1576,TORN-PERSISTENT
18200,577331,35000,35000,0,0,0,0,0,754706,35,577296,35,579,579,1156,873,1,1000,870,579,579,579,578,578,22,1,35000,35,35,35,10,1156,10,1156,35000,35,35000,35,754706,35,13128693,0,577000,577000,13108614,13108614,577000,577000,0,0,0,0,578,578,577,577,873,873,CONSISTENT
18210,577576,35000,35000,0,0,0,0,0,754706,35,577541,35,580,580,1157,1118,2,0,1028,580,580,580,578,578,2,1,35000,35,35,35,10,1157,10,1157,35000,35,35000,35,754706,35,13134328,0,578000,578000,13131614,13131614,577000,577000,0,0,0,0,579,579,577,577,1119,1119,CONSISTENT
18220,577957,35000,35000,0,0,0,0,0,754706,35,577922,35,580,580,1157,1499,2,0,1028,580,580,580,578,578,12,1,35000,35,35,35,10,1157,10,1157,35000,35,35000,35,754706,35,13143114,0,578000,578000,13131614,13131614,577000,577000,0,0,0,0,579,579,577,577,1504,1504,CONSISTENT
18230,578195,35000,35000,0,0,0,0,0,754706,35,578160,35,580,580,1158,738,1,1000,730,580,580,580,579,579,22,1,35000,35,35,35,10,1158,10,1158,35000,35,35000,35,754706,35,13148588,0,578000,578000,13131614,13131614,578000,578000,0,0,0,0,579,579,578,578,738,738,CONSISTENT
18240,578536,35000,35000,0,0,0,0,0,754706,35,578501,35,581,581,1159,1079,2,0,1038,581,581,581,579,579,0,1,35000,35,35,35,10,1159,10,1159,35000,35,35000,35,754706,35,13156431,0,579000,579000,13154614,13154614,578000,578000,0,0,0,0,580,580,578,578,1081,1082,TORN-PERSISTENT
18250,578915,35000,35000,0,0,0,0,0,754706,35,578880,35,581,581,1159,1458,2,0,1038,581,581,581,579,579,10,1,35000,35,35,35,10,1159,10,1159,35000,35,35000,35,754706,35,13165148,0,579000,579000,13154614,13154614,578000,578000,0,0,0,0,580,580,578,578,1459,1459,CONSISTENT
18260,579075,35000,35000,0,0,0,0,0,754706,35,579040,35,581,581,1160,619,1,1000,582,581,581,581,580,580,20,1,35000,35,35,35,10,1160,10,1160,35000,35,35000,35,754706,35,13168851,0,579000,579000,13154614,13154614,579000,579000,0,0,0,0,580,580,579,579,619,619,CONSISTENT
18270,579456,35000,35000,0,0,0,0,0,754706,35,579421,35,581,581,1160,1000,1,1000,582,581,581,581,580,580,30,1,35000,35,35,35,10,1160,10,1160,35000,35,35000,35,754706,35,13177614,0,580000,580000,13177614,13177614,579000,579000,0,0,0,0,581,581,579,579,1001,1001,CONSISTENT
18280,579835,35000,35000,0,0,0,0,0,754706,35,579800,35,582,582,1161,1379,2,0,1149,582,582,582,580,580,6,1,35000,35,35,35,10,1161,10,1161,35000,35,35000,35,754706,35,13186331,0,580000,580000,13177614,13177614,579000,579000,0,0,0,0,581,581,579,579,1380,1380,CONSISTENT
18290,580207,35000,35000,0,0,0,0,0,754706,35,580172,35,582,582,1162,752,1,1000,745,582,582,582,581,581,16,1,35000,35,35,35,10,1162,10,1162,35000,35,35000,35,754706,35,13194910,0,580000,580000,13177614,13177614,580000,580000,0,0,0,0,581,581,580,580,752,752,CONSISTENT
18300,580408,35000,35000,0,0,0,0,0,754706,35,580373,35,582,582,1162,953,1,1000,745,582,582,582,581,581,26,1,35000,35,35,35,10,1162,10,1162,35000,35,35000,35,754706,35,13199533,0,580000,580000,13177614,13177614,580000,580000,0,0,0,0,581,581,580,580,953,953,CONSISTENT
18310,580645,35000,35000,0,0,0,0,0,754706,35,580610,35,583,583,1163,1190,2,0,1021,583,583,583,581,581,4,1,35000,35,35,35,10,1163,10,1163,35000,35,35000,35,754706,35,13204984,0,581000,581000,13200614,13200614,580000,580000,0,0,0,0,582,582,580,580,1192,1195,TORN-PERSISTENT
18320,581007,35000,35000,0,0,0,0,0,754706,35,580972,35,583,583,1164,553,1,1000,549,583,583,583,582,582,14,1,35000,35,35,35,10,1164,10,1164,35000,35,35000,35,754706,35,13213333,0,581000,581000,13200614,13200614,581000,581000,0,0,0,0,582,582,581,581,553,553,CONSISTENT
18330,581232,35000,35000,0,0,0,0,0,754706,35,581197,35,583,583,1164,778,1,1000,549,583,583,583,582,582,24,1,35000,35,35,35,10,1164,10,1164,35000,35,35000,35,754706,35,13218508,0,581000,581000,13200614,13200614,581000,581000,0,0,0,0,582,582,581,581,781,781,CONSISTENT
18340,581615,35000,35000,0,0,0,0,0,754706,35,581580,35,584,584,1165,1161,2,0,1043,584,584,584,582,582,2,1,35000,35,35,35,10,1165,10,1165,35000,35,35000,35,754706,35,13227317,0,582000,582000,13223614,13223614,581000,581000,0,0,0,0,583,583,581,581,1162,1162,CONSISTENT
18350,581995,35000,35000,0,0,0,0,0,754706,35,581960,35,584,584,1165,1541,2,0,1043,584,584,584,582,582,12,1,35000,35,35,35,10,1165,10,1165,35000,35,35000,35,754706,35,13236080,0,582000,582000,13223614,13223614,581000,581000,0,0,0,0,583,583,581,581,1543,1543,CONSISTENT
18360,582342,35000,35000,0,0,0,0,0,754706,35,582307,35,584,584,1166,889,1,1000,885,584,584,584,583,583,22,1,35000,35,35,35,10,1166,10,1166,35000,35,35000,35,754706,35,13244061,0,582000,582000,13223614,13223614,582000,582000,0,0,0,0,583,583,582,582,889,889,CONSISTENT
18370,582538,35000,35000,0,0,0,0,0,754706,35,582503,35,585,585,1167,1085,2,0,1012,585,585,585,583,583,0,1,35000,35,35,35,10,1167,10,1167,35000,35,35000,35,754706,35,13248592,0,583000,583000,13246614,13246614,582000,582000,0,0,0,0,584,584,582,582,1086,1086,CONSISTENT
18380,582927,35000,35000,0,0,0,0,0,754706,35,582892,35,585,585,1167,1474,2,0,1012,585,585,585,583,583,12,1,35000,35,35,35,10,1167,10,1167,35000,35,35000,35,754706,35,13257516,0,583000,583000,13246614,13246614,582000,582000,0,0,0,0,584,584,582,582,1474,1474,CONSISTENT
18390,583184,35000,35000,0,0,0,0,0,754706,35,583149,35,585,585,1168,732,1,1000,726,585,585,585,584,584,22,1,35000,35,35,35,10,1168,10,1168,35000,35,35000,35,754706,35,13263450,0,583000,583000,13246614,13246614,583000,583000,0,0,0,0,584,584,583,583,732,732,CONSISTENT
18400,583504,35000,35000,0,0,0,0,0,754706,35,583469,35,586,586,1169,1052,2,0,1041,586,586,586,584,584,0,1,35000,35,35,35,10,1169,10,1169,35000,35,35000,35,754706,35,13270833,0,584000,584000,13269614,13269614,583000,583000,0,0,0,0,585,585,583,583,1053,1053,CONSISTENT
18410,583885,35000,35000,0,0,0,0,0,754706,35,583850,35,586,586,1169,1433,2,0,1041,586,586,586,584,584,10,1,35000,35,35,35,10,1169,10,1169,35000,35,35000,35,754706,35,13279573,0,584000,584000,13269614,13269614,583000,583000,0,0,0,0,585,585,583,583,1433,1433,CONSISTENT
18420,584036,35000,35000,0,0,0,0,0,754706,35,584001,35,586,586,1170,585,1,1000,555,586,586,586,585,585,18,1,35000,35,35,35,10,1170,10,1170,35000,35,35000,35,754706,35,13283069,0,584000,584000,13269614,13269614,584000,584000,0,0,0,0,585,585,584,584,588,588,CONSISTENT
18430,584421,35000,35000,0,0,0,0,0,754706,35,584386,35,586,586,1170,970,1,1000,555,586,586,586,585,585,28,1,35000,35,35,35,10,1170,10,1170,35000,35,35000,35,754706,35,13291947,0,584000,584000,13269614,13269614,584000,584000,0,0,0,0,585,585,584,584,971,971,CONSISTENT
18440,584803,35000,35000,0,0,0,0,0,754706,35,584768,35,587,587,1171,1352,2,0,1072,587,587,587,585,585,6,1,35000,35,35,35,10,1171,10,1171,35000,35,35000,35,754706,35,13300710,0,585000,585000,13292614,13292614,584000,584000,0,0,0,0,586,586,584,584,1352,1352,CONSISTENT
18450,585178,35000,35000,0,0,0,0,0,754706,35,585143,35,587,587,1171,1727,2,0,1072,587,587,587,585,585,16,1,35000,35,35,35,10,1171,10,1171,35000,35,35000,35,754706,35,13309335,0,585000,585000,13292614,13292614,584000,584000,0,0,0,0,586,586,584,584,1730,1730,CONSISTENT
18460,585379,35000,35000,0,0,0,0,0,754706,35,585344,35,587,587,1172,929,1,1000,885,587,587,587,586,586,26,1,35000,35,35,35,10,1172,10,1172,35000,35,35000,35,754706,35,13313981,0,585000,585000,13292614,13292614,585000,585000,0,0,0,0,586,586,585,585,929,929,CONSISTENT
18470,585718,35000,35000,0,0,0,0,0,754706,35,585683,35,588,588,1173,1268,2,0,1009,588,588,588,586,586,6,1,35000,35,35,35,10,1173,10,1173,35000,35,35000,35,754706,35,13321778,0,586000,586000,13315614,13315614,585000,585000,0,0,0,0,587,587,585,585,1268,1268,CONSISTENT
18480,586099,35000,35000,0,0,0,0,0,754706,35,586064,35,588,588,1173,1649,2,0,1009,588,588,588,586,586,16,1,35000,35,35,35,10,1173,10,1173,35000,35,35000,35,754706,35,13330541,0,586000,586000,13315614,13315614,585000,585000,0,0,0,0,587,587,585,585,1649,1649,CONSISTENT
18490,586293,35000,35000,0,0,0,0,0,754706,35,586258,35,588,588,1174,844,1,1000,724,588,588,588,587,587,26,1,35000,35,35,35,10,1174,10,1174,35000,35,35000,35,754706,35,13335026,0,586000,586000,13315614,13315614,586000,586000,0,0,0,0,587,587,586,586,845,845,CONSISTENT
18500,586678,35000,35000,0,0,0,0,0,754706,35,586643,35,589,589,1175,1229,2,0,1042,589,589,589,587,587,4,1,35000,35,35,35,10,1175,10,1175,35000,35,35000,35,754706,35,13343881,0,587000,587000,13338614,13338614,586000,586000,0,0,0,0,588,588,586,586,1229,1229,CONSISTENT
18510,587035,35000,35000,0,0,0,0,0,754706,35,587000,35,589,589,1176,587,1,1000,578,589,589,589,588,588,14,1,35000,35,35,35,10,1176,10,1176,35000,35,35000,35,754706,35,13352115,0,587000,587000,13338614,13338614,587000,587000,0,0,0,0,588,588,587,587,587,587,CONSISTENT
18520,587266,35000,35000,0,0,0,0,0,754706,35,587231,35,589,589,1176,818,1,1000,578,589,589,589,588,588,24,1,35000,35,35,35,10,1176,10,1176,35000,35,35000,35,754706,35,13357428,0,587000,587000,13338614,13338614,587000,587000,0,0,0,0,588,588,587,587,819,819,CONSISTENT
18530,587612,35000,35000,0,0,0,0,0,754706,35,587577,35,590,590,1177,1164,2,0,1073,590,590,590,588,588,2,1,35000,35,35,35,10,1177,10,1177,35000,35,35000,35,754706,35,13365386,0,588000,588000,13361614,13361614,587000,587000,0,0,0,0,589,589,587,587,1165,1165,CONSISTENT
18540,587994,35000,35000,0,0,0,0,0,754706,35,587959,35,590,590,1177,1546,2,0,1073,590,590,590,588,588,12,1,35000,35,35,35,10,1177,10,1177,35000,35,35000,35,754706,35,13374195,0,588000,588000,13361614,13361614,587000,587000,0,0,0,0,589,589,587,587,1548,1548,CONSISTENT
18550,588381,35000,35000,0,0,0,0,0,754706,35,588346,35,590,590,1177,1933,2,0,1073,590,590,590,588,588,22,1,35000,35,35,35,10,1177,10,1177,35000,35,35000,35,754706,35,13383073,0,588000,588000,13361614,13361614,587000,587000,0,0,0,0,589,589,587,587,1933,1933,CONSISTENT
18560,588580,35000,35000,0,0,0,0,0,754706,35,588545,35,591,591,1179,1133,2,0,1042,591,591,591,589,589,2,1,35000,35,35,35,10,1179,10,1179,35000,35,35000,35,754706,35,13387673,0,589000,589000,13384614,13384614,588000,588000,0,0,0,0,590,590,588,588,1133,1133,CONSISTENT
18570,588959,35000,35000,0,0,0,0,0,754706,35,588924,35,591,591,1179,1512,2,0,1042,591,591,591,589,589,12,1,35000,35,35,35,10,1179,10,1179,35000,35,35000,35,754706,35,13396390,0,589000,589000,13384614,13384614,588000,588000,0,0,0,0,590,590,588,588,1514,1514,CONSISTENT
18580,589154,35000,35000,0,0,0,0,0,754706,35,589119,35,591,591,1180,708,1,1000,662,591,591,591,590,590,22,1,35000,35,35,35,10,1180,10,1180,35000,35,35000,35,754706,35,13400898,0,589000,589000,13384614,13384614,589000,589000,0,0,0,0,590,590,589,589,711,712,TORN-PERSISTENT
18590,589510,35000,35000,0,0,0,0,0,754706,35,589475,35,591,591,1180,1064,2,1000,662,591,592,591,590,590,30,1,35000,35,35,35,10,1180,10,1180,35000,35,35000,35,754706,35,13409086,0,590000,590000,13407614,13407614,589000,589000,0,0,0,0,591,591,589,589,1066,1067,TORN-PERSISTENT
18600,589899,35000,35000,0,0,0,0,0,754706,35,589864,35,592,592,1181,1453,2,0,1075,592,592,592,590,590,8,1,35000,35,35,35,10,1181,10,1181,35000,35,35000,35,754706,35,13418056,0,590000,590000,13407614,13407614,589000,589000,0,0,0,0,591,591,589,589,1454,1454,CONSISTENT
18610,589983,35000,35000,0,0,0,0,0,754706,35,589948,35,592,592,1182,538,1,1000,461,592,592,592,591,591,19,1,35000,35,35,35,10,1182,10,1182,35000,35,35000,35,754706,35,13419988,0,590000,590000,13407614,13407614,590000,590000,0,0,0,0,591,591,590,590,540,540,CONSISTENT
18620,590361,35000,35000,0,0,0,0,0,754706,35,590326,35,592,592,1182,916,1,1000,461,592,592,592,591,591,29,1,35000,35,35,35,10,1182,10,1182,35000,35,35000,35,754706,35,13428682,0,590000,590000,13407614,13407614,590000,590000,0,0,0,0,591,591,590,590,916,916,CONSISTENT
18630,590704,35000,35000,0,0,0,0,0,754706,35,590669,35,593,593,1183,1259,2,0,1048,593,593,593,591,591,4,1,35000,35,35,35,10,1183,10,1183,35000,35,35000,35,754706,35,13436571,0,591000,591000,13430614,13430614,590000,590000,0,0,0,0,592,592,590,590,1259,1259,CONSISTENT
18640,591084,35000,35000,0,0,0,0,0,754706,35,591049,35,593,593,1183,1639,2,0,1048,593,593,593,591,591,14,1,35000,35,35,35,10,1183,10,1183,35000,35,35000,35,754706,35,13445311,0,591000,591000,13430614,13430614,590000,590000,0,0,0,0,592,592,590,590,1641,1642,TORN-PERSISTENT
18650,591281,35000,35000,0,0,0,0,0,754706,35,591246,35,593,593,1184,837,1,1000,793,593,593,593,592,592,26,1,35000,35,35,35,10,1184,10,1184,35000,35,35000,35,754706,35,13449865,0,591000,591000,13430614,13430614,591000,591000,0,0,0,0,592,592,591,591,838,839,TORN-PERSISTENT
18660,591662,35000,35000,0,0,0,0,0,754706,35,591627,35,594,594,1185,1218,2,0,1052,594,594,594,592,592,4,1,35000,35,35,35,10,1185,10,1185,35000,35,35000,35,754706,35,13458651,0,592000,592000,13453614,13453614,591000,591000,0,0,0,0,593,593,591,591,1219,1219,CONSISTENT
18670,592028,35000,35000,0,0,0,0,0,754706,35,591993,35,594,594,1185,1584,2,0,1052,594,594,594,592,592,14,1,35000,35,35,35,10,1185,10,1185,35000,35,35000,35,754706,35,13467046,0,592000,592000,13453614,13453614,591000,591000,0,0,0,0,593,593,591,591,1585,1585,CONSISTENT
18680,592219,35000,35000,0,0,0,0,0,754706,35,592184,35,594,594,1186,776,1,1000,611,594,594,594,593,593,24,1,35000,35,35,35,10,1186,10,1186,35000,35,35000,35,754706,35,13471462,0,592000,592000,13453614,13453614,592000,592000,0,0,0,0,593,593,592,592,777,777,CONSISTENT
18690,592557,35000,35000,0,0,0,0,0,754706,35,592522,35,595,595,1187,1114,2,0,1050,595,595,595,593,593,0,1,35000,35,35,35,10,1187,10,1187,35000,35,35000,35,754706,35,13479236,0,593000,593000,13476614,13476614,592000,592000,0,0,0,0,594,594,592,592,1117,1118,TORN-PERSISTENT
18700,592917,35000,35000,0,0,0,0,0,754706,35,592882,35,595,595,1188,475,1,1000,467,595,595,595,594,594,10,1,35000,35,35,35,10,1188,10,1188,35000,35,35000,35,754706,35,13487539,0,593000,593000,13476614,13476614,593000,593000,0,0,0,0,594,594,593,593,475,475,CONSISTENT
18710,593158,35000,35000,0,0,0,0,0,754706,35,593123,35,595,595,1188,716,1,1000,467,595,595,595,594,594,20,1,35000,35,35,35,10,1188,10,1188,35000,35,35000,35,754706,35,13493105,0,593000,593000,13476614,13476614,593000,593000,0,0,0,0,594,594,593,593,717,717,CONSISTENT
18720,593539,35000,35000,0,0,0,0,0,754706,35,593504,35,596,596,1189,1097,2,0,1034,596,596,596,594,594,0,1,35000,35,35,35,10,1189,10,1189,35000,35,35000,35,754706,35,13501845,0,594000,594000,13499614,13499614,593000,593000,0,0,0,0,595,595,593,593,1098,1098,CONSISTENT
18730,593921,35000,35000,0,0,0,0,0,754706,35,593886,35,596,596,1189,1479,2,0,1034,596,596,596,594,594,10,1,35000,35,35,35,10,1189,10,1189,35000,35,35000,35,754706,35,13510654,0,594000,594000,13499614,13499614,593000,593000,0,0,0,0,595,595,593,593,1480,1480,CONSISTENT
18740,594255,35000,35000,0,0,0,0,0,754706,35,594220,35,596,596,1189,1813,2,0,1034,596,596,596,594,594,20,1,35000,35,35,35,10,1189,10,1189,35000,35,35000,35,754706,35,13518313,0,594000,594000,13499614,13499614,593000,593000,0,0,0,0,595,595,593,593,1816,1816,CONSISTENT
18750,594454,35000,35000,0,0,0,0,0,754706,35,594419,35,596,596,1190,1013,2,1000,820,596,597,596,595,595,30,1,35000,35,35,35,10,1190,10,1190,35000,35,35000,35,754706,35,13522936,0,595000,595000,13522614,13522614,594000,594000,0,0,0,0,596,596,594,594,1015,1015,CONSISTENT
18760,594834,35000,35000,0,0,0,0,0,754706,35,594799,35,597,597,1191,1393,2,0,1039,597,597,597,595,595,8,1,35000,35,35,35,10,1191,10,1191,35000,35,35000,35,754706,35,13531653,0,595000,595000,13522614,13522614,594000,594000,0,0,0,0,596,596,594,594,1393,1393,CONSISTENT
18770,595118,35000,35000,0,0,0,0,0,754706,35,595083,35,597,597,1192,678,1,1000,670,597,597,597,596,596,18,1,35000,35,35,35,10,1192,10,1192,35000,35,35000,35,754706,35,13538208,0,595000,595000,13522614,13522614,595000,595000,0,0,0,0,596,596,595,595,678,678,CONSISTENT
