elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes
17040,9530.516,487.445,223.527,710.980,1401039
17100,9821.594,489.215,223.527,712.723,1414724
17160,9653.562,491.168,223.527,714.691,1444003
17220,10033.281,492.719,223.527,716.258,1444095
17280,9761.609,495.062,223.527,718.574,1474938
17340,10005.922,496.723,223.527,720.230,1491820
17400,9872.297,498.840,223.527,722.359,1507782
17460,9744.188,500.699,223.527,724.238,1536486
17520,9155.516,502.531,223.527,726.043,1551114
17580,8230.578,503.820,223.527,727.336,1561326
17640,8410.516,505.711,223.527,729.215,1583245
17700,8325.172,507.219,223.527,730.738,1592928
17760,8762.250,509.121,223.527,732.629,1614249
17820,8595.734,510.859,223.527,734.375,1637893
17880,10412.297,512.773,223.527,736.277,1655281
17940,10346.578,514.578,223.527,738.109,1673106
18000,10010.672,515.969,223.527,739.488,1686400
18060,10269.141,518.262,223.527,741.793,1715265
18120,10452.453,519.969,223.527,743.484,1732584
18181,10416.734,521.758,223.527,745.281,1749397
18240,10236.062,523.480,223.527,746.996,1763887
18300,8942.938,525.387,223.527,748.898,1793396
18360,9311.109,527.008,223.527,750.523,1807380
18420,8644.953,528.629,223.527,752.141,1830472
18480,9240.844,529.965,223.527,753.480,1842340
18540,10551.828,532.191,223.527,755.695,1874241
18600,10620.359,534.020,223.527,757.559,1892181
18660,10007.250,535.531,223.527,759.039,1905107
18720,10508.703,537.164,223.527,760.703,1923047
18780,10664.625,539.355,223.527,762.898,1956213
18840,10423.422,541.266,223.527,764.777,1973555
18900,10300.703,543.074,223.527,766.602,1991633
18960,10464.672,544.805,223.527,768.344,2011091
19020,10434.031,546.762,223.527,770.281,2037150
19080,8841.172,548.566,223.527,772.094,2051755
19140,8687.016,550.016,223.527,773.547,2072087
19200,8430.594,551.527,223.527,775.055,2081770
19260,7995.328,553.094,223.527,776.625,2100055
19320,9087.438,554.777,223.527,778.301,2122365
19380,8963.703,556.328,223.527,779.863,2144054
19440,7887.500,557.816,223.527,781.328,2154266
19500,8312.172,559.492,223.527,783.039,2176461
19560,8552.719,560.953,223.527,784.480,2195229
19620,8639.312,562.445,223.527,785.949,2203532
19680,9122.797,564.148,223.527,787.676,2227774
19740,10049.234,565.801,223.527,789.332,2251717
19800,9634.219,567.344,223.527,790.859,2264045
19860,10730.797,569.344,223.527,792.867,2289529
19920,10709.625,571.188,223.527,794.680,2309079
19980,10695.984,572.957,223.527,796.484,2327295
20040,8857.500,574.742,223.527,798.273,2353124
20100,9468.484,576.398,223.527,799.906,2368051
20160,9144.594,578.043,223.527,801.570,2392040
20220,9018.734,579.355,223.527,802.797,2402988
20280,8822.500,581.250,223.527,804.762,2423619
20340,8727.594,582.688,223.527,806.203,2443100
20400,8740.609,584.188,223.527,807.719,2464927
20460,8768.453,585.406,223.527,808.949,2474748
20520,10084.781,587.645,223.527,811.176,2501037
20580,6227.125,588.949,223.527,812.477,2520495
20640,9453.812,590.305,223.527,813.844,2536204
20700,10033.750,592.492,223.527,816.008,2563850
20760,8854.812,593.859,223.527,817.410,2582204
20820,8138.688,595.426,223.527,818.945,2592646
20880,8302.562,596.902,223.527,820.434,2615025
20940,7358.516,598.445,223.527,821.957,2632620
21000,8423.312,599.922,223.527,823.453,2652952
21060,8191.781,601.422,223.527,824.941,2671352
21120,8014.906,602.891,223.527,826.402,2691224
21180,7560.391,604.238,223.527,827.781,2702172
